"Month #","White Player #","Black Player #","Score"
91,2771,6032,1
91,2799,6303,1
91,2931,3013,0
91,2931,4051,0
91,2956,1098,0
91,2956,2479,0.5
91,2956,5973,0.5
91,2956,7238,0.5
91,2956,8059,0.5
91,2979,3682,1
91,2997,1246,1
91,3013,4850,0.5
91,3013,7504,0.5
91,3017,304,0
91,3017,2605,0.5
91,3047,207,0.5
91,3047,2112,0.5
91,3047,8032,1
91,3052,147,0.5
91,3076,7593,0
91,3189,2329,0.5
91,3189,5090,0
91,3254,4911,0.5
91,3254,5472,0.5
91,3352,1610,1
91,3352,8244,0.5
91,3377,856,1
91,3377,3437,0.5
91,3377,4562,0.5
91,3377,6717,1
91,3381,1942,0
91,3381,7441,0
91,3405,2513,1
91,3405,7087,0.5
91,3424,2188,0
91,3424,2771,0.5
91,3424,6232,0.5
91,3435,2095,1
91,3435,7885,1
91,3437,856,0
91,3437,4401,0
91,3437,4562,0
91,3437,6717,0.5
91,3457,797,0.5
91,3463,306,0.5
91,3463,962,1
91,3463,2699,0.5
91,3463,4368,0
91,3463,6701,0
91,3463,7805,0.5
91,3509,7428,1
91,3540,614,0
91,3540,3381,0
91,3564,4776,0.5
91,3571,1903,0.5
91,3653,486,1
91,3653,8028,0
91,3655,1903,0.5
91,3674,954,0
91,3674,4791,1
91,3682,7362,0
91,3728,4121,0.5
91,3728,6073,1
91,3756,8136,0
91,3775,8617,1
91,3777,1084,1
91,3777,6140,0.5
91,3777,7375,0
91,3811,2095,0
91,3889,2920,0.5
91,3898,3017,0.5
91,3902,226,0
91,3902,1286,0.5
91,3902,5280,1
91,4051,4850,0.5
91,4051,5258,0
91,4051,5724,1
91,4103,3241,1
91,4116,5311,0.5
91,4121,1202,1
91,4121,6073,0.5
91,4121,6237,0.5
91,4132,3540,0
91,4401,3377,0.5
91,4401,4602,0.5
91,4401,4697,1
91,4404,2799,0.5
91,4404,4542,1
91,4404,7850,1
91,4404,8342,0.5
91,4435,2000,0.5
91,4435,4686,1
91,4481,1942,1
91,4481,7441,0
91,4504,7423,1
91,4515,5812,0.5
91,4542,2799,0.5
91,4542,7850,1
91,4542,8342,0.5
91,4560,5311,0
91,4560,6439,0
91,4562,4401,1
91,4564,207,0.5
91,4564,6108,1
91,4602,3377,0.5
91,4602,3437,0
91,4602,4697,1
91,4618,4116,1
91,4618,5311,0
91,4636,2900,1
91,4636,6723,0
91,4686,436,0
91,4686,4435,0.5
91,4697,3377,0.5
91,4697,3437,0.5
91,4697,4562,0
91,4753,5914,0.5
91,4772,2605,0.5
91,4772,8578,0
91,4775,7584,0.5
91,4776,2979,1
91,4776,4037,0.5
91,4776,7362,1
91,4810,2489,0
91,4850,1693,1
91,4850,2489,1
91,4850,3540,1
91,4850,3653,1
91,4855,2033,0
91,4855,4876,0
91,4855,5089,1
91,4862,1286,0
91,4862,3902,0
91,4862,8016,0.5
91,4862,8287,0.5
91,4911,7228,0
91,4911,7450,1
91,4923,4876,0.5
91,4923,5089,0
91,4955,8388,0
91,5050,1888,1
91,5057,5851,0
91,5082,1098,0.5
91,5082,2479,0
91,5082,5973,0.5
91,5082,8059,0.5
91,5089,4876,0.5
91,5090,1700,0.5
91,5097,4855,0.5
91,5097,4876,0.5
91,5097,5089,0.5
91,5107,2552,0.5
91,5107,3189,0.5
91,5107,7312,0
91,5258,1888,0.5
91,5258,2612,1
91,5258,3013,0.5
91,5258,3653,1
91,5258,7217,0.5
91,5280,226,0.5
91,5280,6754,0.5
91,5310,971,0.5
91,5310,6850,0
91,5310,7461,0.5
91,5310,8415,0.5
91,5311,6439,1
91,5315,6806,0.5
91,5325,114,0.5
91,5325,954,0
91,5396,4515,1
91,5396,4753,0
91,5396,5914,0
91,5448,3777,0
91,5448,7025,1
91,5453,2380,1
91,5453,3435,1
91,5601,3655,0
91,5601,6406,0
91,5724,1888,0.5
91,5724,3013,0
91,5812,5396,0
91,5826,1591,1
91,5851,2270,1
91,5851,4775,1
91,5868,3811,0.5
91,5870,7901,1
91,5914,4515,0
91,5973,226,0
91,5973,2956,0.5
91,5973,5082,0.5
91,6002,954,0.5
91,6002,1235,0
91,6002,2640,1
91,6002,6194,0.5
91,6025,1235,0.5
91,6025,3463,0
91,6025,7805,0
91,6032,1961,0.5
91,6032,6232,1
91,6040,2640,0
91,6040,7117,1
91,6073,6237,0.5
91,6084,4481,0
91,6084,5050,0
91,6084,6418,0
91,6108,780,1
91,6108,2112,0
91,6108,3777,1
91,6140,3047,0.5
91,6140,3811,1
91,6171,1538,0.5
91,6171,6962,0.5
91,6171,7447,0
91,6171,8152,0
91,6181,614,1
91,6181,6926,0.5
91,6194,1610,0
91,6194,2640,0.5
91,6194,3352,1
91,6194,8244,0
91,6232,346,0.5
91,6232,377,0.5
91,6232,2188,0
91,6232,2771,0
91,6237,1678,1
91,6237,3728,0.5
91,6261,3463,1
91,6261,6025,0
91,6261,6460,0.5
91,6270,4911,0.5
91,6303,4404,1
91,6303,7603,0.5
91,6303,8342,0.5
91,6352,2736,0.5
91,6372,2722,0
91,6406,1903,0.5
91,6418,114,0
91,6418,4132,0
91,6418,7441,0.5
91,6439,4116,0.5
91,6439,4618,1
91,6439,6548,0.5
91,6458,797,1
91,6458,1288,1
91,6460,3463,0
91,6460,6025,1
91,6460,6701,0
91,6548,4618,0.5
91,6548,8288,0
91,6556,1329,0.5
91,6556,8295,1
91,6564,3775,0.5
91,6573,3457,1
91,6669,272,1
91,6681,7844,0.5
91,6701,1235,0.5
91,6701,2699,0.5
91,6701,6261,0.5
91,6723,2900,1
91,6754,1286,1
91,6754,3017,1
91,6754,3898,0.5
91,6754,3902,0
91,6754,4862,0
91,6803,6946,0
91,6810,2979,1
91,6810,3476,1
91,6810,3564,0.5
91,6810,4776,0.5
91,6815,1235,0.5
91,6815,6002,1
91,6815,6194,1
91,6850,971,0.5
91,6850,6171,1
91,6850,7447,0.5
91,6850,8152,0.5
91,6854,1888,0.5
91,6854,8028,1
91,6854,8084,0
91,6854,8214,0.5
91,6862,3756,0.5
91,6926,4051,1
91,6926,6669,1
91,6946,7176,0.5
91,6962,971,1
91,6962,1538,1
91,6962,6850,0.5
91,7025,780,0
91,7053,3254,0.5
91,7087,2513,0.5
91,7087,4775,0.5
91,7087,5057,0.5
91,7087,5851,0.5
91,7117,7142,1
91,7142,3381,0.5
91,7176,941,0.5
91,7217,7117,1
91,7228,6270,0.5
91,7228,7450,0.5
91,7238,226,1
91,7238,2956,1
91,7312,2329,0.5
91,7312,2552,0.5
91,7312,3189,0.5
91,7312,5090,0.5
91,7362,4037,1
91,7375,207,0
91,7375,275,0
91,7375,5453,1
91,7428,43,1
91,7441,954,1
91,7441,7217,1
91,7447,5310,1
91,7447,6962,0.5
91,7447,7461,0.5
91,7447,8152,0
91,7450,6270,0.5
91,7451,1254,0.5
91,7451,8282,0
91,7461,971,1
91,7461,6171,1
91,7461,6850,1
91,7461,6962,0.5
91,7504,1693,1
91,7504,1942,1
91,7504,6418,1
91,7584,5057,1
91,7584,5851,0.5
91,7584,7087,0.5
91,7593,3076,0.5
91,7603,2799,1
91,7603,4404,0.5
91,7603,4542,0
91,7603,7850,0.5
91,7603,8342,0.5
91,7654,6272,0.5
91,7654,6289,1
91,7746,864,1
91,7805,1235,0.5
91,7805,2699,0
91,7805,6701,0.5
91,7814,5224,0.5
91,7850,1475,0.5
91,7850,2799,0
91,7850,6303,0.5
91,7885,275,0.5
91,7885,7375,0
91,7901,6802,1
91,8016,226,0.5
91,8016,1594,1
91,8016,5280,1
91,8016,6754,1
91,8028,954,1
91,8028,1449,1
91,8028,5258,0.5
91,8032,5448,0
91,8041,5762,0.5
91,8059,226,0.5
91,8059,2956,0.5
91,8059,5082,0
91,8084,4481,0.5
91,8084,6669,1
91,8084,7217,1
91,8152,1538,0.5
91,8152,5310,1
91,8152,7461,0.5
91,8152,8415,0.5
91,8214,2612,1
91,8214,3013,0
91,8214,4051,0
91,8244,954,0
91,8244,1235,0.5
91,8244,6002,0.5
91,8244,6815,1
91,8287,1594,0.5
91,8287,5280,1
91,8287,6754,1
91,8288,6439,0.5
91,8295,4700,0
91,8311,5601,1
91,8320,1329,0.5
91,8320,4700,0.5
91,8320,8295,1
91,8342,1475,0.5
91,8342,2799,1
91,8387,8615,0
91,8388,4955,0.5
91,8415,971,0
91,8415,6850,0.5
91,8415,6962,0
91,8415,7461,1
91,8527,7087,0.5
91,8578,3898,0.5
91,8615,2576,0.5
92,43,220,0
92,64,158,0.5
92,64,3344,0.5
92,64,7715,0.5
92,64,7848,0.5
92,64,7953,1
92,74,5285,0
92,79,4261,0
92,79,6628,0.5
92,79,7004,0.5
92,102,6203,0.5
92,129,7847,0
92,143,8509,0
92,145,4138,0.5
92,145,5170,1
92,145,6776,0.5
92,158,64,1
92,158,4194,0.5
92,158,7715,0.5
92,158,7848,1
92,158,7953,1
92,167,620,0
92,167,1897,0
92,167,3135,1
92,167,8194,0
92,204,2920,1
92,208,835,0.5
92,208,5537,0.5
92,208,7160,0.5
92,208,8610,1
92,220,2847,1
92,220,3843,0
92,220,7074,1
92,225,258,0
92,226,1927,0.5
92,226,1927,0.5
92,226,4422,1
92,243,2035,1
92,250,6264,0
92,256,2171,0.5
92,268,3797,0.5
92,268,7880,0
92,284,483,0.5
92,288,5762,0.5
92,290,5956,1
92,324,2722,0.5
92,324,8440,0.5
92,328,518,0.5
92,335,5264,1
92,364,3847,0
92,365,1020,0
92,365,8084,0
92,376,5762,0.5
92,376,7543,1
92,376,7835,0.5
92,380,2749,0.5
92,391,1782,1
92,391,4082,0.5
92,400,4504,0
92,411,2210,0.5
92,450,8041,0.5
92,451,2722,1
92,457,2843,1
92,465,4380,0
92,479,5714,0.5
92,479,7247,1
92,479,8360,0
92,483,175,0.5
92,503,6247,0
92,504,4256,0.5
92,512,5482,0.5
92,547,4565,0.5
92,550,3135,0.5
92,562,143,0.5
92,562,8509,0.5
92,572,1008,0.5
92,583,4711,0.5
92,588,661,1
92,588,5532,1
92,608,8129,0
92,631,5474,0
92,632,330,0
92,638,3938,0.5
92,639,753,0.5
92,639,1246,1
92,639,7298,0.5
92,648,7635,0
92,661,5532,0
92,661,5532,0
92,664,1615,1
92,664,5072,0
92,664,6165,0
92,664,8156,1
92,670,2683,0.5
92,670,7314,0.5
92,675,2599,0
92,690,1277,1
92,690,1659,1
92,690,4318,1
92,690,6452,0.5
92,709,2286,0
92,736,1631,0.5
92,741,481,0
92,741,4484,0
92,748,638,0.5
92,748,6089,0.5
92,748,6452,1
92,753,3909,0.5
92,762,1615,1
92,762,2806,1
92,773,3476,1
92,778,869,0
92,782,4792,1
92,788,5002,1
92,788,5275,0
92,800,6505,0
92,801,3507,0
92,801,7709,0
92,835,2744,0.5
92,835,3794,1
92,835,8533,0.5
92,838,1961,1
92,838,4819,0.5
92,838,6208,0
92,846,3592,0
92,869,2197,0
92,869,2918,0
92,869,3108,1
92,869,4852,1
92,869,7336,0.5
92,878,3358,0.5
92,881,5316,0.5
92,884,620,0
92,889,6041,0
92,889,8597,0
92,924,3347,1
92,924,5746,0
92,924,6360,0
92,924,6483,1
92,972,3683,0.5
92,972,5909,1
92,1020,1142,0
92,1020,7106,0
92,1020,8084,1
92,1046,7622,0
92,1061,6982,0.5
92,1077,1961,1
92,1092,1952,0
92,1092,5365,0
92,1092,5445,0
92,1093,1155,0
92,1093,2210,1
92,1093,5420,0.5
92,1093,7701,1
92,1105,512,0.5
92,1106,4714,0
92,1106,6184,0
92,1106,6950,0.5
92,1106,7727,1
92,1114,4542,0.5
92,1114,4542,0.5
92,1142,3990,0
92,1144,1553,1
92,1144,2903,1
92,1144,3882,0
92,1144,4287,0.5
92,1144,5905,0.5
92,1144,6899,0.5
92,1144,7141,1
92,1150,288,0.5
92,1150,4423,0
92,1152,664,0
92,1152,5275,0.5
92,1152,6049,0
92,1152,8156,0.5
92,1155,2122,0.5
92,1155,4110,0
92,1155,7720,0.5
92,1165,2976,0.5
92,1222,2197,1
92,1222,3108,0
92,1222,7336,0
92,1223,457,0.5
92,1223,4496,0
92,1230,256,0
92,1230,2171,0.5
92,1246,690,1
92,1246,6946,0.5
92,1249,4146,0.5
92,1249,6052,0.5
92,1261,5378,0.5
92,1262,1449,1
92,1265,1631,1
92,1265,6362,0.5
92,1275,648,0.5
92,1275,6810,0.5
92,1277,3542,0.5
92,1277,7257,0
92,1286,4538,1
92,1287,2743,1
92,1326,284,1
92,1326,6632,0
92,1329,1952,0.5
92,1329,5445,0.5
92,1361,169,1
92,1361,7212,0.5
92,1373,2171,1
92,1382,5520,1
92,1422,208,0.5
92,1422,1165,1
92,1422,2325,0.5
92,1427,5922,0.5
92,1433,2675,0.5
92,1433,6406,0
92,1433,8242,0.5
92,1449,4422,0
92,1449,6834,0.5
92,1452,3856,0
92,1458,3466,0.5
92,1458,5291,0
92,1461,121,0.5
92,1461,5234,1
92,1470,5574,0.5
92,1470,7213,1
92,1470,8005,1
92,1475,869,0.5
92,1475,1222,0
92,1500,204,0.5
92,1500,1433,1
92,1500,1799,0.5
92,1553,1716,0.5
92,1553,4287,0.5
92,1553,4666,1
92,1553,5135,0.5
92,1553,5233,1
92,1553,5359,1
92,1553,5905,0.5
92,1553,7141,1
92,1553,7141,1
92,1553,8232,1
92,1553,8291,0
92,1570,5221,0.5
92,1570,6049,0.5
92,1570,6165,0.5
92,1594,7635,1
92,1608,2031,0.5
92,1608,5281,0.5
92,1615,1884,0
92,1615,3394,0.5
92,1615,3596,1
92,1615,5960,0.5
92,1616,1150,0
92,1622,661,1
92,1657,4045,1
92,1700,2559,1
92,1716,1144,0
92,1716,2903,0
92,1716,2903,0.5
92,1716,3882,0
92,1716,4287,0.5
92,1716,5181,0
92,1716,5254,0.5
92,1716,5359,1
92,1716,6899,0.5
92,1716,8291,1
92,1724,7713,0.5
92,1735,2492,0
92,1735,7031,0.5
92,1748,1570,0.5
92,1748,4120,1
92,1748,7475,0.5
92,1769,90,0
92,1775,7454,0.5
92,1775,8237,0.5
92,1781,2639,1
92,1781,6259,1
92,1782,3902,1
92,1782,8388,1
92,1799,204,0
92,1799,1433,1
92,1799,3507,0.5
92,1799,8242,0.5
92,1812,762,1
92,1817,8521,1
92,1829,1475,0.5
92,1829,3336,0.5
92,1829,4745,0
92,1829,7336,1
92,1852,1431,0.5
92,1852,5268,1
92,1884,675,0
92,1884,5412,0.5
92,1897,5689,1
92,1897,6500,0.5
92,1898,4598,1
92,1950,208,0.5
92,1952,3544,0
92,1952,5365,0
92,1952,5445,0.5
92,1955,7998,0.5
92,1961,4819,0.5
92,1961,7139,0.5
92,1986,479,0
92,1986,2475,0.5
92,1993,6684,1
92,1999,1275,0.5
92,1999,1275,0.5
92,1999,1449,0
92,1999,4135,1
92,1999,4135,1
92,2013,2099,0.5
92,2013,5764,0.5
92,2031,2722,0
92,2031,3786,1
92,2031,7847,0
92,2032,2552,0
92,2032,2559,1
92,2033,102,0
92,2033,5097,0.5
92,2035,1470,1
92,2035,5574,1
92,2035,6272,0.5
92,2035,7213,1
92,2037,2694,0
92,2037,3382,0.5
92,2038,1304,1
92,2038,2086,0
92,2038,5257,1
92,2038,7322,0.5
92,2046,2744,0
92,2046,5537,1
92,2046,6982,0.5
92,2046,8533,0.5
92,2050,1449,1
92,2050,1449,1
92,2050,3907,0.5
92,2050,3907,0.5
92,2054,4667,1
92,2075,3847,0
92,2086,1304,0.5
92,2099,3155,1
92,2099,8629,0.5
92,2107,2325,0.5
92,2107,8288,0.5
92,2117,543,0.5
92,2117,4691,1
92,2122,2953,0.5
92,2122,7701,1
92,2122,7720,0
92,2132,376,1
92,2132,450,0.5
92,2139,7273,0
92,2144,1748,1
92,2144,4120,1
92,2144,5812,1
92,2171,610,1
92,2171,6235,0.5
92,2173,3874,1
92,2188,1105,0
92,2193,7838,0
92,2197,1829,0.5
92,2197,2325,0.5
92,2197,7015,0.5
92,2197,7090,0.5
92,2210,4495,0.5
92,2260,2304,0.5
92,2260,4041,0.5
92,2260,6247,0
92,2267,3218,0
92,2267,7454,0.5
92,2276,467,0.5
92,2282,3450,0.5
92,2282,7329,0.5
92,2286,7998,0
92,2295,391,0.5
92,2304,1601,0.5
92,2325,1422,1
92,2325,1475,1
92,2325,6674,0.5
92,2327,2713,0.5
92,2327,7729,0.5
92,2329,1700,0.5
92,2333,5935,0
92,2340,5045,0
92,2396,572,0
92,2407,8129,0.5
92,2424,863,0.5
92,2424,1475,0.5
92,2424,1829,0.5
92,2436,451,0
92,2436,451,0
92,2441,328,0
92,2441,518,0.5
92,2475,4380,1
92,2479,7905,1
92,2483,6632,1
92,2492,5164,1
92,2495,330,0
92,2495,426,0.5
92,2495,1576,1
92,2495,8423,0.5
92,2504,782,0.5
92,2504,4792,0.5
92,2504,5945,1
92,2523,4513,1
92,2533,1812,0.5
92,2533,1884,0.5
92,2533,2013,0.5
92,2536,1152,1
92,2536,1884,0.5
92,2536,5275,1
92,2536,8156,0.5
92,2540,3266,1
92,2552,2559,0
92,2555,2173,0.5
92,2559,2329,0
92,2560,7560,1
92,2584,6719,0
92,2592,4974,0
92,2599,788,0.5
92,2599,1570,1
92,2599,5441,0.5
92,2602,8509,1
92,2618,4310,0
92,2618,5748,0.5
92,2635,5722,1
92,2639,5401,0.5
92,2640,6931,0.5
92,2674,5950,0
92,2675,1500,0
92,2675,1799,0
92,2675,2920,0.5
92,2675,7074,1
92,2675,7776,0.5
92,2683,2144,1
92,2683,7096,0.5
92,2683,7314,1
92,2694,620,1
92,2722,129,0.5
92,2722,1622,0.5
92,2731,1039,1
92,2731,3853,0.5
92,2737,6087,0
92,2737,7340,0.5
92,2744,835,0.5
92,2744,1422,1
92,2744,1654,1
92,2744,2046,0.5
92,2744,3336,1
92,2744,5537,1
92,2744,8533,0.5
92,2764,2504,0.5
92,2793,2560,0
92,2806,664,0
92,2806,1152,1
92,2806,2099,0.5
92,2806,5812,0
92,2806,8212,0.5
92,2810,290,0
92,2810,3702,1
92,2820,4851,0
92,2847,43,0.5
92,2847,4351,0.5
92,2849,773,1
92,2849,6670,0.5
92,2849,6670,0.5
92,2892,3497,1
92,2892,4277,1
92,2899,3912,0
92,2899,6414,0.5
92,2903,1553,0.5
92,2903,1553,1
92,2903,4287,0.5
92,2903,4666,1
92,2903,5254,1
92,2903,5359,0
92,2903,5359,1
92,2903,6899,0
92,2903,6899,0.5
92,2903,7141,0
92,2907,3116,0.5
92,2920,1500,0.5
92,2920,1799,0.5
92,2922,5365,1
92,2953,7825,0.5
92,2966,5971,0.5
92,2971,8401,1
92,2976,4213,1
92,2991,220,0.5
92,2991,6808,1
92,2991,7688,0.5
92,2991,8597,0.5
92,3018,4196,0
92,3019,465,0.5
92,3019,2031,0.5
92,3019,3497,1
92,3019,3786,0.5
92,3054,2640,0
92,3058,5277,0.5
92,3060,2560,0
92,3060,4108,0.5
92,3060,4877,0.5
92,3060,8206,0.5
92,3076,639,0.5
92,3076,690,1
92,3078,1221,0.5
92,3108,7147,0.5
92,3114,3874,1
92,3114,3912,0
92,3114,8183,0.5
92,3116,6260,0.5
92,3155,6049,0.5
92,3158,5971,0
92,3174,2174,1
92,3178,3158,0
92,3178,3466,0
92,3194,3317,0.5
92,3194,3800,0.5
92,3217,1898,0
92,3217,3170,1
92,3217,4598,0
92,3217,6974,0
92,3218,7454,0.5
92,3218,8237,0.5
92,3232,4767,0
92,3236,3525,0.5
92,3236,6882,1
92,3236,8472,1
92,3250,6349,0.5
92,3266,846,1
92,3266,5534,0
92,3266,6298,0.5
92,3271,1246,0
92,3271,4955,0.5
92,3330,5224,1
92,3344,64,0.5
92,3344,7715,1
92,3344,7848,0.5
92,3344,7953,1
92,3348,112,0
92,3355,1277,0.5
92,3355,7693,0.5
92,3377,6184,1
92,3380,4670,1
92,3382,6247,0
92,3394,664,0.5
92,3394,3596,1
92,3394,6880,0.5
92,3394,8212,0.5
92,3432,4014,1
92,3450,3078,0.5
92,3461,1262,1
92,3461,1262,1
92,3461,1594,0.5
92,3466,324,0.5
92,3466,6240,0
92,3466,8570,1
92,3476,6810,0.5
92,3476,6810,0.5
92,3479,1142,1
92,3479,3990,0.5
92,3479,5170,0.5
92,3488,1433,1
92,3488,2675,1
92,3488,2847,1
92,3488,6406,0.5
92,3488,8242,1
92,3497,4277,0
92,3525,8472,1
92,3544,1092,1
92,3553,889,0.5
92,3553,2688,1
92,3553,4381,0
92,3553,7327,0.5
92,3559,1266,1
92,3573,1249,0.5
92,3592,6862,0
92,3596,1152,1
92,3596,1570,0.5
92,3596,2806,0
92,3596,8212,0
92,3642,843,0
92,3642,2111,0.5
92,3642,7172,0.5
92,3680,1475,0.5
92,3691,2639,1
92,3693,7680,1
92,3699,3990,1
92,3714,7806,1
92,3714,8440,0.5
92,3724,7172,0
92,3736,3917,1
92,3765,3553,1
92,3772,2618,0.5
92,3772,3162,0.5
92,3772,5852,0
92,3794,2046,0
92,3794,2744,0.5
92,3797,7880,0
92,3800,7963,1
92,3803,3158,0.5
92,3809,5852,0.5
92,3824,5852,0
92,3838,5474,0.5
92,3839,8621,0
92,3843,43,1
92,3843,6098,1
92,3843,7074,1
92,3843,7688,1
92,3845,2764,1
92,3845,7257,0.5
92,3847,2586,1
92,3849,2035,0
92,3849,5574,0
92,3853,1039,1
92,3853,2584,0
92,3853,7115,0.5
92,3856,6999,0.5
92,3863,2327,0
92,3863,6629,0
92,3874,639,0
92,3874,5602,0
92,3882,1553,0
92,3882,2903,0.5
92,3882,4666,1
92,3882,5359,1
92,3882,6899,0.5
92,3882,7141,1
92,3898,2555,0
92,3902,391,0.5
92,3902,2295,0.5
92,3902,7450,0.5
92,3907,2722,0.5
92,3907,4250,0.5
92,3907,4250,0.5
92,3907,6632,1
92,3908,3843,0.5
92,3909,4318,0.5
92,3909,6778,1
92,3912,639,0
92,3912,2737,1
92,3917,2117,0
92,3917,8117,0.5
92,3953,1950,0.5
92,3953,6674,0.5
92,3982,690,1
92,3982,2555,0
92,3982,5077,0.5
92,3982,5784,0.5
92,3982,6999,1
92,3990,145,0.5
92,3990,4138,1
92,3990,6776,1
92,4012,632,0
92,4014,3432,0
92,4037,512,0.5
92,4037,5254,1
92,4037,5482,0
92,4040,3839,0.5
92,4041,3382,0.5
92,4041,8194,0.5
92,4045,801,0
92,4045,3507,0
92,4056,268,1
92,4056,3797,0
92,4082,3902,1
92,4102,4851,0
92,4108,2560,0.5
92,4108,4877,0.5
92,4110,1093,0
92,4110,2122,0.5
92,4110,6848,0
92,4120,788,0.5
92,4120,1615,0.5
92,4120,7134,0.5
92,4120,8212,0.5
92,4133,1019,1
92,4138,1142,0.5
92,4138,3479,0.5
92,4138,7053,1
92,4139,2117,0
92,4139,3736,1
92,4139,4598,0
92,4144,167,1
92,4194,158,0.5
92,4194,7715,0.5
92,4194,7953,0.5
92,4213,1165,1
92,4213,2976,0
92,4250,6479,1
92,4250,6479,1
92,4261,6628,1
92,4275,6241,0
92,4275,6878,0.5
92,4282,376,0.5
92,4282,1964,0.5
92,4282,2132,0.5
92,4284,4316,0.5
92,4287,4666,0.5
92,4287,5233,0.5
92,4287,5359,1
92,4287,8232,1
92,4295,7682,0
92,4295,7897,0.5
92,4301,4242,0
92,4301,4949,0
92,4301,6240,1
92,4316,279,0.5
92,4316,322,0.5
92,4318,3271,0.5
92,4318,5530,0.5
92,4321,8472,1
92,4333,2971,0.5
92,4341,4408,1
92,4341,4819,0.5
92,4341,6208,1
92,4341,6362,0.5
92,4343,2025,1
92,4380,1208,0
92,4419,3953,1
92,4423,288,0.5
92,4423,4471,1
92,4432,2188,0.5
92,4432,4037,0.5
92,4432,5061,0
92,4453,709,1
92,4453,2286,0
92,4453,6263,0
92,4456,5987,0.5
92,4459,843,1
92,4471,6621,1
92,4484,4453,1
92,4495,1724,1
92,4495,7701,1
92,4495,7713,0.5
92,4496,6575,0
92,4538,2050,0.5
92,4538,2592,1
92,4538,2714,0
92,4539,4795,0.5
92,4542,7847,0
92,4577,1431,1
92,4577,1852,0.5
92,4577,5268,1
92,4579,1093,1
92,4579,1668,1
92,4598,7667,0
92,4598,8507,0.5
92,4598,8578,0.5
92,4604,479,0
92,4604,1608,0.5
92,4604,6675,1
92,4615,6362,0.5
92,4615,7632,0.5
92,4659,514,0.5
92,4660,1114,0.5
92,4660,1262,1
92,4661,2037,1
92,4661,2260,0.5
92,4666,1144,1
92,4666,1716,0.5
92,4666,5905,0.5
92,4666,8232,0.5
92,4670,631,0.5
92,4700,3194,0.5
92,4700,3800,1
92,4700,4973,0.5
92,4700,7963,0.5
92,4714,5117,0
92,4745,1475,0.5
92,4745,4404,0.5
92,4753,1748,0.5
92,4772,5252,0
92,4772,6346,0
92,4772,8330,0.5
92,4792,7812,0
92,4796,7131,0.5
92,4819,1077,0.5
92,4819,4408,1
92,4819,6208,0.5
92,4819,7228,0.5
92,4828,4144,1
92,4850,2560,0
92,4850,3060,1
92,4850,4108,1
92,4851,3766,0
92,4851,6641,1
92,4877,5343,1
92,4877,7560,1
92,4881,6349,1
92,4881,8136,1
92,4884,7231,1
92,4885,1897,0.5
92,4885,5048,0.5
92,4891,7090,0
92,4908,2173,0
92,4908,3114,0.5
92,4908,3909,0.5
92,4949,1326,0.5
92,4955,639,0.5
92,4955,690,1
92,4955,6946,0.5
92,4972,6540,0
92,4973,7365,1
92,4974,1992,1
92,5002,5419,0.5
92,5002,8629,0.5
92,5013,753,0
92,5013,3909,0.5
92,5013,4772,1
92,5013,5602,0
92,5013,6985,1
92,5045,7371,0.5
92,5048,457,1
92,5061,4037,0.5
92,5061,5254,0.5
92,5072,2683,0.5
92,5072,3155,0.5
92,5072,5812,1
92,5076,504,0.5
92,5076,5698,0.5
92,5077,7597,0
92,5078,129,0
92,5078,3158,1
92,5078,4139,1
92,5097,700,0.5
92,5097,6203,0.5
92,5117,2173,0.5
92,5117,3856,0.5
92,5117,5950,0
92,5117,6255,1
92,5117,6806,1
92,5135,5254,0
92,5135,5359,0.5
92,5135,6899,1
92,5135,8291,0.5
92,5140,4045,1
92,5164,7682,0.5
92,5170,3699,0.5
92,5170,3990,0
92,5170,4138,0.5
92,5170,6776,1
92,5175,2592,0.5
92,5175,4579,1
92,5175,4974,0.5
92,5175,6834,0.5
92,5175,8360,0
92,5178,2971,0.5
92,5181,1553,0
92,5181,2903,0
92,5181,3882,0
92,5181,4287,0
92,5181,6899,0
92,5182,5281,0.5
92,5197,610,1
92,5197,3250,0.5
92,5197,4881,0.5
92,5221,762,1
92,5221,788,0.5
92,5221,2536,0.5
92,5221,7119,0.5
92,5221,7314,0.5
92,5233,1553,1
92,5233,1716,0.5
92,5233,1716,1
92,5233,3882,0.5
92,5233,5135,1
92,5233,5181,1
92,5233,5905,0
92,5233,7141,0.5
92,5233,8232,1
92,5252,5543,0.5
92,5254,1105,0.5
92,5254,4432,1
92,5254,5233,1
92,5254,6899,0.5
92,5254,7141,0
92,5257,2086,0.5
92,5257,7322,0.5
92,5264,3917,0.5
92,5268,1329,0.5
92,5275,1570,0.5
92,5275,3155,0.5
92,5277,3355,0.5
92,5277,5741,1
92,5281,3786,0.5
92,5281,4604,0.5
92,5281,8471,0
92,5300,4772,0
92,5300,5252,0
92,5300,6414,0
92,5316,7945,1
92,5340,2197,0.5
92,5343,3060,0.5
92,5343,4850,0.5
92,5343,7560,1
92,5359,1553,1
92,5359,4666,0.5
92,5359,5233,0
92,5359,6899,0
92,5359,7141,0
92,5359,8232,0.5
92,5365,3544,0.5
92,5366,958,0.5
92,5366,958,0.5
92,5380,226,0.5
92,5380,226,0.5
92,5405,1039,0.5
92,5405,2584,0.5
92,5405,6719,0
92,5412,2099,1
92,5412,3596,0.5
92,5412,5072,1
92,5412,5960,0.5
92,5412,6880,1
