Month #,Player #,# Games,Total Score,Leaderboard
105,2956,9,5,Public
105,2959,4,2,Private
105,2979,5,4,Private
105,2991,1,0.5,Private
105,2997,11,6,Private
105,2999,2,0.5,Public
105,3013,6,3.5,Private
105,3017,6,1.5,Public
105,3031,7,2,Private
105,3037,7,3,Public
105,3047,3,0,Private
105,3048,3,0.5,Private
105,3062,2,1.5,Private
105,3065,5,2.5,Private
105,3070,12,5.5,Private
105,3076,5,3.5,Private
105,3115,3,1,Private
105,3117,7,4.5,Private
105,3129,6,1.5,Private
105,3155,3,2,Private
105,3162,1,0,Private
105,3184,4,2.5,Public
105,3225,1,0.5,Private
105,3229,1,0,Private
105,3242,9,6,Private
105,3254,3,1.5,Public
105,3264,4,1.5,Private
105,3268,2,1.5,Private
105,3271,3,1.5,Private
105,3272,3,1,Private
105,3277,2,1,Private
105,3278,3,2,Private
105,3322,2,0.5,Private
105,3330,8,3,Private
105,3344,4,3,Public
105,3352,1,0,Public
105,3360,1,0.5,Private
105,3362,4,1.5,Public
105,3377,1,0,Private
105,3386,2,1,Private
105,3404,4,0.5,Public
105,3408,2,1,Private
105,3424,3,0.5,Private
105,3426,2,0.5,Public
105,3439,4,3,Public
105,3443,2,1.5,Public
105,3455,2,0,Private
105,3463,4,2,Private
105,3472,2,1,Public
105,3475,1,1,Public
105,3488,5,2,Private
105,3507,5,2.5,Private
105,3521,3,2,Public
105,3542,3,1,Private
105,3567,1,0.5,Private
105,3582,5,2.5,Private
105,3591,2,1,Private
105,3592,1,0,Public
105,3614,4,2.5,Private
105,3650,5,3,Private
105,3659,6,3.5,Private
105,3678,12,6.5,Private
105,3681,2,1.5,Public
105,3698,2,0.5,Public
105,3705,8,5,Public
105,3707,2,1,Private
105,3709,6,2.5,Private
105,3711,4,1,Private
105,3770,4,2.5,Private
105,3787,1,0,Private
105,3797,5,3,Private
105,3801,6,3,Private
105,3816,2,1,Private
105,3818,1,0.5,Private
105,3824,5,2.5,Private
105,3834,1,1,Private
105,3837,13,10.5,Private
105,3849,6,3,Public
105,3853,2,1,Private
105,3863,1,0,Private
105,3866,5,2,Public
105,3882,3,2.5,Public
105,3887,5,3,Private
105,3909,4,2,Private
105,3912,1,1,Private
105,3917,1,0.5,Private
105,3920,3,1,Private
105,3934,1,1,Private
105,3963,3,0.5,Private
105,3965,2,1.5,Private
105,3968,6,4,Private
105,3971,3,2.5,Private
105,3980,3,2.5,Private
105,3982,12,8.5,Private
105,3999,5,1,Private
105,4037,2,0.5,Private
105,4073,4,1,Private
105,4082,4,3.5,Private
105,4084,2,0,Private
105,4116,1,0.5,Public
105,4137,1,0.5,Private
105,4138,3,0.5,Private
105,4146,6,3.5,Private
105,4162,5,3,Private
105,4171,15,8.5,Private
105,4175,1,0.5,Private
105,4194,3,2.5,Private
105,4201,1,0.5,Public
105,4216,3,0.5,Private
105,4244,3,1,Public
105,4246,2,1.5,Private
105,4254,2,1.5,Private
105,4256,6,2,Private
105,4286,2,1.5,Private
105,4287,8,5.5,Private
105,4290,4,2.5,Private
105,4304,8,2,Private
105,4315,1,0.5,Private
105,4318,5,3.5,Public
105,4331,2,1,Private
105,4342,2,1.5,Private
105,4343,1,0.5,Private
105,4363,5,2.5,Public
105,4376,3,1.5,Private
105,4399,2,1,Private
105,4404,5,3,Private
105,4406,5,1,Private
105,4419,7,4.5,Private
105,4422,15,6.5,Private
105,4423,5,2,Public
105,4457,2,0,Private
105,4465,1,0.5,Private
105,4479,3,1.5,Private
105,4481,10,6.5,Private
105,4484,9,4.5,Private
105,4488,1,0.5,Private
105,4515,2,2,Private
105,4524,6,2.5,Private
105,4529,5,2,Public
105,4532,4,3,Private
105,4537,2,0,Private
105,4542,4,1,Private
105,4564,1,0.5,Private
105,4577,14,6,Private
105,4585,2,0,Public
105,4607,1,0.5,Private
105,4609,5,3,Private
105,4613,5,3.5,Public
105,4639,1,0.5,Private
105,4646,6,3.5,Private
105,4649,2,1.5,Private
105,4674,1,0.5,Private
105,4676,3,2.5,Private
105,4685,5,2,Private
105,4687,2,1,Private
105,4691,6,3.5,Private
105,4694,5,3.5,Private
105,4714,2,1,Private
105,4719,10,5.5,Private
105,4732,11,6,Private
105,4753,3,2,Private
105,4757,2,1.5,Private
105,4772,3,0,Private
105,4774,1,1,Public
105,4776,12,6.5,Private
105,4783,6,3,Private
105,4791,1,0,Public
105,4794,3,0,Private
105,4801,2,1.5,Private
105,4812,5,1.5,Public
105,4814,4,2,Private
105,4850,14,8.5,Private
105,4857,4,2,Public
105,4862,4,2,Private
105,4876,9,7,Private
105,4883,1,0,Private
105,4898,1,0.5,Private
105,4908,4,1.5,Private
105,4911,2,1.5,Private
105,4920,4,2.5,Private
105,4931,7,4,Private
105,4954,9,4,Private
105,4955,7,4,Private
105,4962,4,2.5,Private
105,4973,6,4,Private
105,4977,2,1.5,Public
105,4982,5,2.5,Private
105,4996,7,2,Private
105,5002,5,2.5,Private
105,5009,1,1,Public
105,5013,9,4,Private
105,5018,2,0.5,Private
105,5023,3,0,Private
105,5025,2,0.5,Private
105,5026,4,0,Private
105,5036,2,0,Private
105,5047,2,1,Private
105,5050,3,1.5,Private
105,5075,3,2,Private
105,5076,2,2,Private
105,5079,1,0.5,Private
105,5082,5,4,Private
105,5083,6,3.5,Private
105,5086,3,1.5,Public
105,5090,1,0.5,Public
105,5107,3,1,Private
105,5117,4,1.5,Private
105,5119,1,1,Private
105,5135,1,0.5,Private
105,5136,4,2,Private
105,5155,4,0.5,Private
105,5183,3,1.5,Public
105,5185,5,1,Private
105,5187,5,3,Public
105,5191,8,3.5,Private
105,5210,6,2.5,Private
105,5221,1,0.5,Public
105,5226,5,4,Public
105,5247,1,0.5,Private
105,5257,1,0,Private
105,5270,1,0,Private
105,5278,2,0,Private
105,5280,3,2,Private
105,5299,8,5.5,Private
105,5311,8,3.5,Private
105,5315,1,0,Private
105,5327,5,2,Private
105,5333,6,3,Private
105,5342,7,5.5,Public
105,5347,10,6,Private
105,5360,3,1,Private
105,5380,11,7,Public
105,5385,1,0,Private
105,5396,8,5.5,Private
105,5412,3,1.5,Public
105,5417,4,1.5,Public
105,5419,4,2.5,Public
105,5425,11,6.5,Private
105,5435,4,3,Private
105,5453,1,1,Private
105,5456,2,1,Private
105,5470,2,1,Public
105,5472,9,5,Private
105,5473,3,1.5,Public
105,5475,6,3.5,Private
105,5477,2,1,Private
105,5482,5,2.5,Private
105,5489,2,0,Private
105,5530,2,0.5,Private
105,5531,5,4,Private
105,5532,3,1.5,Private
105,5539,2,1,Private
105,5541,1,0.5,Private
105,5552,2,1.5,Public
105,5574,2,1,Public
105,5596,4,2.5,Private
105,5598,1,1,Private
105,5602,5,4.5,Private
105,5614,12,6.5,Private
105,5627,2,1.5,Private
105,5642,2,1.5,Private
105,5663,3,1,Private
105,5675,1,0,Private
105,5740,1,0,Public
105,5774,1,1,Public
105,5798,8,2,Private
105,5802,4,3.5,Private
105,5825,1,0,Private
105,5833,6,3,Private
105,5852,5,1.5,Public
105,5853,2,1,Public
105,5863,2,1,Public
105,5866,5,3.5,Private
105,5886,5,1.5,Public
105,5895,1,0,Private
105,5906,1,0,Private
105,5919,6,3,Private
105,5926,2,0,Public
105,5930,4,2,Public
105,5933,5,2,Private
105,5942,4,3.5,Private
105,5943,1,0.5,Private
105,5950,7,4,Public
105,5960,10,8,Private
105,5993,6,2.5,Private
105,6008,9,3.5,Private
105,6010,5,3.5,Private
105,6011,4,1,Private
105,6012,4,3,Public
105,6018,2,1,Private
105,6036,6,1,Private
105,6038,7,3.5,Private
105,6049,4,2.5,Private
105,6055,4,2.5,Public
105,6059,1,1,Private
105,6073,5,3.5,Private
105,6084,4,1.5,Public
105,6086,10,6.5,Private
105,6087,2,0.5,Public
105,6089,10,7,Private
105,6104,12,6.5,Private
105,6150,1,0,Private
105,6165,3,2.5,Private
105,6168,5,2.5,Private
105,6184,2,0.5,Private
105,6190,1,0,Private
105,6196,3,1.5,Private
105,6203,3,0.5,Private
105,6208,5,2.5,Private
105,6212,7,4.5,Private
105,6224,2,1.5,Public
105,6235,3,2,Private
105,6239,2,1.5,Private
105,6255,5,1,Private
105,6268,4,1.5,Private
105,6272,6,1.5,Private
105,6281,3,1,Private
105,6305,3,1,Private
105,6313,1,0.5,Private
105,6324,4,1.5,Private
105,6328,2,1.5,Public
105,6336,5,2.5,Public
105,6341,10,3,Public
105,6346,3,0.5,Private
105,6366,5,1.5,Private
105,6369,2,1,Private
105,6372,5,2,Private
105,6385,2,0,Private
105,6388,4,2,Private
105,6391,8,3,Private
105,6392,4,1.5,Private
105,6406,2,1,Private
105,6418,2,1,Public
105,6434,4,0.5,Private
105,6439,6,2.5,Private
105,6460,1,0,Private
105,6468,3,1.5,Private
105,6500,1,0.5,Private
105,6506,2,0.5,Private
105,6515,6,3,Private
105,6520,3,2,Public
105,6537,5,3.5,Private
105,6556,4,1.5,Private
105,6564,7,2.5,Private
105,6573,4,1.5,Private
105,6578,2,1,Private
105,6589,1,0.5,Public
105,6621,2,0,Private
105,6662,2,1,Private
105,6679,6,3,Private
105,6688,3,0.5,Private
105,6691,3,2,Private
105,6701,2,0.5,Private
105,6709,5,3.5,Private
105,6717,4,2,Private
105,6736,3,0.5,Public
105,6745,1,1,Private
105,6747,1,0.5,Private
105,6752,4,1,Private
105,6754,5,3,Public
105,6769,8,4,Private
105,6770,3,2,Private
105,6778,2,0.5,Private
105,6782,4,2,Private
105,6806,4,1,Private
105,6834,5,3.5,Private
105,6840,3,1.5,Private
105,6844,5,3,Private
105,6850,6,4,Private
105,6854,3,2.5,Private
105,6875,10,5,Private
105,6880,3,1.5,Private
105,6891,4,1.5,Private
105,6926,3,0,Private
105,6979,5,2,Private
105,6983,2,1,Public
105,6985,4,2,Public
105,6997,3,2,Private
105,7001,1,0,Private
105,7002,5,4,Private
105,7011,2,0.5,Private
105,7027,4,3,Private
105,7038,2,1,Private
105,7053,3,2.5,Private
105,7061,4,3,Public
105,7065,1,0,Private
105,7069,1,1,Private
105,7073,2,1.5,Private
105,7089,2,0.5,Public
105,7096,9,6.5,Private
105,7104,1,0.5,Public
105,7106,7,3.5,Private
105,7118,2,1,Private
105,7119,9,4.5,Private
105,7134,11,5,Private
105,7139,3,2,Private
105,7142,5,0.5,Private
105,7145,7,3.5,Private
105,7165,6,3.5,Private
105,7168,2,0.5,Private
105,7193,5,2,Public
105,7204,4,2.5,Private
105,7214,4,2,Public
105,7226,2,1,Private
105,7230,4,3,Public
105,7238,2,1.5,Private
105,7242,5,2.5,Private
105,7248,1,0.5,Private
105,7250,1,0,Private
105,7273,4,2.5,Private
105,7279,2,1,Private
105,7285,2,0,Private
105,7296,3,1.5,Private
105,7298,1,0.5,Private
105,7312,2,1,Private
105,7327,1,0,Private
105,7348,2,0.5,Private
105,7350,4,3,Public
105,7351,6,3,Private
105,7353,5,1,Public
105,7362,4,0.5,Private
105,7364,2,1,Private
105,7366,6,4,Private
105,7379,1,0.5,Private
105,7391,7,5,Private
105,7398,3,1,Public
105,7412,5,2.5,Private
105,7431,4,0.5,Private
105,7440,4,0,Private
105,7441,4,2.5,Private
105,7446,2,1.5,Private
105,7448,2,0.5,Private
105,7450,4,0.5,Private
105,7453,3,0,Private
105,7458,2,1,Private
105,7479,7,2.5,Private
105,7483,1,0.5,Private
105,7498,1,0,Public
105,7514,5,3,Private
105,7528,11,6.5,Private
105,7530,2,1,Private
105,7545,4,2.5,Private
105,7593,12,8.5,Private
105,7597,7,2.5,Private
105,7616,4,2.5,Private
105,7638,6,2.5,Private
105,7652,2,1,Private
105,7661,11,5.5,Private
105,7665,2,0,Private
105,7669,1,0.5,Public
105,7682,1,0.5,Private
105,7684,3,1,Private
105,7747,7,3,Public
105,7758,11,6,Private
105,7769,7,4,Private
105,7796,4,3,Private
105,7799,1,0.5,Private
105,7805,4,2,Private
105,7811,5,3,Private
105,7816,5,4,Public
105,7819,4,1,Private
105,7833,5,2.5,Private
105,7848,7,4.5,Private
105,7871,7,4,Private
105,7880,5,3,Public
105,7886,4,1.5,Private
105,7890,13,7,Private
105,7901,12,7.5,Private
105,7905,14,6.5,Private
105,7914,1,0,Public
105,7917,6,1,Private
105,7939,3,1.5,Public
105,7949,4,1,Private
105,7953,6,5,Private
105,7955,5,1.5,Private
105,7984,4,1.5,Private
105,7986,12,9,Private
105,8016,7,4.5,Public
105,8028,8,4.5,Private
105,8035,6,3.5,Private
105,8048,6,3.5,Private
105,8084,2,1.5,Private
105,8086,3,1.5,Public
105,8088,10,4.5,Private
105,8103,1,1,Private
105,8111,3,1.5,Public
105,8122,5,1.5,Private
105,8152,12,7.5,Private
105,8177,4,1.5,Private
105,8189,7,4.5,Private
105,8190,8,5.5,Private
105,8195,5,2,Private
105,8214,2,1.5,Private
105,8246,3,1.5,Private
105,8263,2,0,Private
105,8267,7,3.5,Private
105,8275,1,1,Private
105,8277,4,2.5,Private
105,8287,9,5,Private
105,8288,4,2.5,Private
105,8320,3,1.5,Private
105,8328,1,0,Private
105,8330,3,1,Private
105,8337,2,1,Private
105,8341,15,8,Private
105,8355,1,0.5,Private
105,8415,10,5.5,Private
105,8433,3,0.5,Private
105,8447,3,1,Private
105,8449,6,1,Private
105,8491,8,4,Public
105,8552,8,6.5,Public
105,8553,2,1.5,Private
105,8580,1,0.5,Public
105,8592,12,4,Private
105,8595,8,3.5,Private
105,8605,3,2,Private
105,8616,4,2.5,Private
105,8617,7,3.5,Private
