state,region,typebldg,floor,room,wave,rep,radon,county
PA,8,1,0,4, 94, 2,0.53062825106217,LUZERNE             
PA,8,1,0,4, 90, 5,0.78845736036427,LUZERNE             
PA,8,1,0,0,101, 4,1.09861228866811,LUZERNE             
PA,8,1,0,0,102, 1,0.741937344729377,LUZERNE             
PA,8,1,0,2, 31, 4,-0.693147180559945,LUZERNE             
PA,8,1,0,4, 87, 3,2.02814824729229,LUZERNE             
PA,8,1,0,0,135, 1,1.41098697371026,LUZERNE             
PA,3,1,0,4, 33, 3,-0.916290731874155,LYCOMING            
PA,3,1,0,4, 43, 2,1.96009478404727,LYCOMING            
PA,3,1,0,7, 47, 5,-0.223143551314210,LYCOMING            
PA,3,1,0,4, 55, 1,1.09861228866811,LYCOMING            
PA,3,1,1,3, 53, 2,0.955511445027436,LYCOMING            
PA,3,1,0,2, 60, 2,0.336472236621213,LYCOMING            
PA,3,1,0,4, 61, 3,1.74046617484050,LYCOMING            
PA,3,1,0,4, 69, 4,1.45861502269952,LYCOMING            
PA,3,1,0,4, 71, 1,0.095310179804325,LYCOMING            
PA,3,1,0,4, 76, 4,0.832909122935104,LYCOMING            
PA,3,1,0,4, 79, 5,2.41591377830105,LYCOMING            
PA,3,1,0,4, 97, 1,1.3609765531356,LYCOMING            
PA,3,1,0,4, 23, 4,4.18813844150846,LYCOMING            
PA,3,1,0,0, 59, 3,0.470003629245736,LYCOMING            
PA,3,1,0,4, 27, 4,2.24070968927596,LYCOMING            
PA,3,1,0,4, 53, 1,1.43508452528932,LYCOMING            
PA,3,1,0,2, 98, 3,1.16315080980568,LYCOMING            
PA,3,1,0,4,106, 2,0.587786664902119,LYCOMING            
PA,3,1,0,4,112, 4,0.336472236621213,LYCOMING            
PA,3,1,0,2,125, 5,2.75366071235426,LYCOMING            
PA,3,1,0,4, 88, 5,1.22377543162212,LYCOMING            
PA,3,1,0,2, 96, 1,4.34898678059568,LYCOMING            
PA,3,1,1,7,101, 4,0.587786664902119,LYCOMING            
PA,3,1,0,4,109, 5,0.182321556793955,LYCOMING            
PA,3,1,0,2,116, 4,3.98527346716774,LYCOMING            
PA,3,1,0,4,121, 3,2.02814824729229,LYCOMING            
PA,3,1,0,4, 85, 5,0.916290731874155,LYCOMING            
PA,3,1,0,2, 74, 3,1.79175946922805,LYCOMING            
PA,6,1,0,7, 38, 3,1.52605630349505,MCKEAN              
PA,6,1,0,4, 45, 1,0.641853886172395,MCKEAN              
PA,6,1,0,4, 52, 3,0.53062825106217,MCKEAN              
PA,6,1,0,2, 77, 5,0.8754687373539,MCKEAN              
PA,6,0,0,0,109, 1,-2.30258509299405,MCKEAN              
PA,6,1,1,7,113, 4,-0.916290731874155,MCKEAN              
PA,6,1,1,3,114, 2,-1.20397280432594,MCKEAN              
PA,6,1,0,4,116, 5,-0.693147180559945,MCKEAN              
PA,6,1,0,4,118, 4,-0.105360515657826,MCKEAN              
PA,6,1,0,4, 67, 4,0.262364264467491,MCKEAN              
PA,6,1,0,4,103, 5,1.70474809223843,MCKEAN              
PA,6,1,0,4,110, 5,2.94443897916644,MCKEAN              
PA,6,1,0,4,113, 1,1.41098697371026,MCKEAN              
PA,6,1,0,4,117, 5,0.993251773010283,MCKEAN              
PA,6,1,0,4, 55, 4,0.832909122935104,MCKEAN              
PA,6,1,0,4, 67, 5,-1.20397280432594,MERCER              
PA,6,1,0,2, 36, 3,-0.105360515657826,MERCER              
PA,6,1,0,7, 88, 5,0.78845736036427,MERCER              
PA,6,1,0,4,108, 4,1.48160454092422,MERCER              
PA,6,1,0,2,115, 4,0.262364264467491,MERCER              
PA,6,1,0,2, 24, 1,-0.105360515657826,MERCER              
PA,6,1,0,4, 44, 3,-0.105360515657826,MERCER              
PA,6,1,0,4, 88, 2,0.955511445027436,MERCER              
PA,6,1,0,4,102, 2,1.3609765531356,MERCER              
PA,6,1,0,4,109, 4,1.85629799036563,MERCER              
PA,6,1,0,4,111, 1,1.25276296849537,MERCER              
PA,6,1,0,7,116, 2,1.16315080980568,MERCER              
PA,6,1,0,4,123, 3,4.5368913452348,MERCER              
PA,6,1,0,0,124, 4,2.53369681395743,MERCER              
PA,6,1,0,4,134, 2,0.741937344729377,MERCER              
PA,6,0,9,0, 25, 4,-0.510825623765991,MERCER              
PA,6,1,0,4, 23, 5,0.641853886172395,MERCER              
PA,6,1,0,4, 57, 2,0.182321556793955,MERCER              
PA,6,1,0,4, 59, 3,0.262364264467491,MERCER              
PA,6,1,0,0, 86, 4,0.641853886172395,MERCER              
PA,6,1,0,4,120, 2,0.53062825106217,MERCER              
PA,6,1,1,7,135, 1,-0.510825623765991,MERCER              
PA,6,1,0,4, 68, 5,-0.510825623765991,MERCER              
PA,6,1,0,4, 72, 3,0,MERCER              
PA,6,1,0,4, 66, 2,1.33500106673234,MERCER              
PA,6,1,0,4,126, 2,0.955511445027436,MERCER              
PA,6,1,0,0, 54, 3,1.16315080980568,MERCER              
PA,6,1,0,4, 76, 2,1.30833281965018,MERCER              
PA,6,1,0,4, 25, 5,0.262364264467491,MERCER              
PA,6,1,0,4, 27, 1,1.68639895357023,MERCER              
PA,6,1,0,4, 49, 5,0.741937344729377,MERCER              
PA,6,2,0,4, 58, 2,0.587786664902119,MERCER              
PA,6,1,0,4, 79, 3,0.336472236621213,MERCER              
PA,6,1,0,4,115, 2,0.182321556793955,MERCER              
PA,6,0,1,0,127, 1,-0.223143551314210,MERCER              
PA,6,1,0,0, 28, 4,0.955511445027436,MERCER              
PA,6,1,0,7, 32, 2,0.53062825106217,MERCER              
PA,6,1,0,5,111, 5,0.336472236621213,MERCER              
PA,6,1,0,4,120, 4,0.78845736036427,MERCER              
PA,6,1,1,1,138, 3,-0.105360515657826,MERCER              
PA,6,1,1,3, 33, 1,1.06471073699243,MERCER              
PA,6,1,0,4, 78, 3,-0.105360515657826,MERCER              
PA,6,1,1,7,118, 3,-0.223143551314210,MERCER              
PA,6,1,0,4, 68, 3,2.49320545260270,MERCER              
PA,6,1,0,0, 28, 2,2.27212588550934,MERCER              
PA,6,1,0,7, 70, 2,1.1314021114911,MERCER              
PA,6,1,0,4,123, 1,0.53062825106217,MERCER              
PA,6,0,9,0, 85, 1,0.470003629245736,MERCER              
PA,6,1,1,7, 90, 2,1.30833281965018,MERCER              
PA,3,1,0,0,114, 4,2.09186406167839,MIFFLIN             
PA,3,2,0,4, 21, 3,0.470003629245736,MIFFLIN             
PA,3,1,0,0,102, 4,-0.356674943938732,MIFFLIN             
PA,3,1,0,4, 23, 3,1.68639895357023,MIFFLIN             
PA,3,1,0,0, 44, 3,1.19392246847243,MIFFLIN             
PA,3,1,0,4, 99, 4,0.641853886172395,MIFFLIN             
PA,3,1,0,7,104, 4,-0.223143551314210,MIFFLIN             
PA,3,1,0,4, 85, 2,0.53062825106217,MIFFLIN             
PA,3,1,0,4, 77, 5,0.641853886172395,MIFFLIN             
PA,3,1,0,2, 83, 1,3.61899332664977,MIFFLIN             
PA,7,1,0,4, 39, 1,2.51769647261099,MONROE              
PA,7,0,9,0,126, 3,3.26575941076705,MONROE              
PA,7,1,1,3,139, 5,0.336472236621213,MONROE              
PA,7,1,0,2, 29, 2,2.63188884013665,MONROE              
PA,7,0,0,4, 39, 2,1.45861502269952,MONROE              
PA,7,1,0,4, 41, 4,2.14006616349627,MONROE              
PA,7,1,0,4, 44, 3,1.22377543162212,MONROE              
PA,7,1,0,4, 84, 2,3.37758751602302,MONROE              
PA,7,1,0,4, 90, 5,3.10458667846607,MONROE              
PA,7,1,1,1,105, 5,1.1314021114911,MONROE              
PA,7,1,1,1, 95, 2,1.56861591791385,MONROE              
PA,7,1,1,2,111, 2,-0.510825623765991,MONROE              
PA,7,1,0,4,123, 5,2.36085400111802,MONROE              
PA,7,1,0,7,118, 5,0.470003629245736,MONROE              
PA,7,1,0,4,125, 2,0.955511445027436,MONROE              
PA,7,1,0,4,121, 1,2.00148000021012,MONROE              
PA,7,1,1,3, 21, 4,-0.693147180559945,MONROE              
PA,7,1,0,4, 25, 3,2.82731362192903,MONROE              
PA,7,1,0,4, 71, 2,4.15103990589865,MONROE              
PA,7,1,1,2,127, 2,-0.356674943938732,MONROE              
PA,7,1,0,4,112, 2,-0.356674943938732,MONROE              
PA,7,1,0,4, 36, 5,1.50407739677627,MONROE              
PA,7,1,0,4, 41, 3,1.6094379124341,MONROE              
PA,7,1,0,7, 78, 5,1.06471073699243,MONROE              
PA,7,1,1,5, 34, 5,-0.916290731874155,MONROE              
PA,7,1,1,1,103, 2,0.470003629245736,MONROE              
PA,7,1,0,4,112, 5,1.72276659774110,MONROE              
PA,7,1,1,2, 98, 4,2.09186406167839,MONROE              
PA,7,1,0,4, 68, 3,0.182321556793955,MONROE              
PA,7,1,0,4, 44, 4,1.09861228866811,MONROE              
PA,7,1,0,2, 59, 4,3.05400118167797,MONROE              
PA,7,0,9,0, 89, 1,1.96009478404727,MONROE              
PA,7,1,0,2, 93, 4,0.405465108108164,MONROE              
PA,7,1,0,4,139, 5,1.06471073699243,MONROE              
PA,7,1,0,4, 77, 1,1.80828877117927,MONROE              
PA,7,1,0,4,111, 4,2.55722731136763,MONROE              
PA,7,1,0,4, 40, 1,-0.693147180559945,MONROE              
PA,7,1,0,4, 21, 1,2.58021682959233,MONROE              
PA,7,1,0,4, 32, 3,2.04122032885964,MONROE              
PA,7,1,0,4, 24, 2,2.31253542384721,MONROE              
PA,7,1,1,1, 35, 2,1.16315080980568,MONROE              
PA,7,1,0,4, 42, 4,2.05412373369555,MONROE              
PA,7,1,0,4, 67, 3,2.28238238567653,MONROE              
PA,7,1,1,2, 76, 2,1.1314021114911,MONROE              
PA,7,1,0,4, 80, 4,0.916290731874155,MONROE              
PA,7,1,0,4, 83, 5,2.58021682959233,MONROE              
PA,7,1,1,1, 90, 2,2.68784749378469,MONROE              
PA,7,1,0,4, 99, 5,1.48160454092422,MONROE              
PA,7,1,0,7, 94, 3,3.46885603013597,MONROE              
PA,7,1,0,4,115, 3,-0.223143551314210,MONROE              
PA,7,1,0,4,125, 1,1.02961941718116,MONROE              
PA,7,1,0,4, 29, 4,0.8754687373539,MONROE              
PA,7,1,0,4, 54, 1,0.8754687373539,MONROE              
PA,7,1,1,1, 91, 5,1.25276296849537,MONROE              
PA,7,1,1,7, 33, 4,-0.105360515657826,MONROE              
PA,1,1,1,3, 74, 3,0.955511445027436,MONTGOMERY          
PA,1,1,0,2, 86, 2,2.18605127673809,MONTGOMERY          
PA,1,1,0,4, 54, 5,0.693147180559945,MONTGOMERY          
PA,1,1,0,4, 34, 2,0,MONTGOMERY          
PA,1,1,0,7, 88, 5,1.54756250871601,MONTGOMERY          
PA,1,1,0,4, 67, 4,0.470003629245736,MONTGOMERY          
PA,1,1,0,0, 59, 2,1.94591014905531,MONTGOMERY          
PA,1,1,0,4, 62, 1,2.21920348405499,MONTGOMERY          
PA,1,1,0,4, 84, 4,1.62924053973028,MONTGOMERY          
PA,1,1,0,4, 88, 1,1.30833281965018,MONTGOMERY          
PA,1,1,0,2, 27, 2,1.6094379124341,MONTGOMERY          
PA,1,1,0,4,118, 1,0.916290731874155,MONTGOMERY          
PA,1,1,0,4, 31, 3,-0.223143551314210,MONTGOMERY          
PA,1,1,0,2, 72, 1,0.8754687373539,MONTGOMERY          
PA,1,1,0,5,139, 5,0.8754687373539,MONTGOMERY          
PA,1,1,0,4, 49, 3,2.17475172148416,MONTGOMERY          
PA,1,0,1,0, 79, 4,0.955511445027436,MONTGOMERY          
PA,1,1,0,4,128, 2,1.3609765531356,MONTGOMERY          
PA,1,2,0,4,136, 2,-0.356674943938732,MONTGOMERY          
PA,1,1,0,7,137, 4,1.33500106673234,MONTGOMERY          
PA,1,1,0,4, 89, 4,2.11625551480255,MONTGOMERY          
PA,1,2,0,4,133, 1,1.19392246847243,MONTGOMERY          
PA,1,1,0,4, 22, 2,1.38629436111989,MONTGOMERY          
PA,1,1,0,0,115, 4,0.262364264467491,MONTGOMERY          
PA,1,1,0,4,116, 3,1.16315080980568,MONTGOMERY          
PA,1,0,0,0, 72, 5,0.78845736036427,MONTGOMERY          
PA,1,1,0,4, 82, 4,1.75785791755237,MONTGOMERY          
PA,1,1,1,7, 45, 2,0.78845736036427,MONTGOMERY          
PA,1,2,0,4, 27, 3,0.405465108108164,MONTGOMERY          
PA,1,0,0,0,103, 1,1.62924053973028,MONTGOMERY          
PA,1,1,0,4, 62, 4,-0.223143551314210,MONTGOMERY          
PA,1,1,1,2, 49, 2,-0.105360515657826,MONTGOMERY          
PA,1,1,0,4, 50, 2,0.8754687373539,MONTGOMERY          
PA,1,1,0,7, 52, 3,0.095310179804325,MONTGOMERY          
PA,1,1,0,4, 74, 2,0.095310179804325,MONTGOMERY          
PA,1,1,0,4,121, 3,-2.30258509299405,MONTGOMERY          
PA,1,1,0,4,112, 4,1.6094379124341,MONTGOMERY          
PA,1,1,1,3,124, 1,0.336472236621213,MONTGOMERY          
PA,1,2,0,4, 46, 5,1.33500106673234,MONTGOMERY          
PA,1,1,0,4, 81, 2,1.09861228866811,MONTGOMERY          
PA,1,1,0,4,103, 3,0.832909122935104,MONTGOMERY          
PA,1,2,0,4, 68, 5,-0.223143551314210,MONTGOMERY          
PA,1,0,0,0, 87, 3,0.095310179804325,MONTGOMERY          
PA,1,1,0,4, 29, 2,0.095310179804325,MONTGOMERY          
PA,1,1,0,4, 80, 3,0.262364264467491,MONTGOMERY          
PA,1,1,0,4,119, 5,0.955511445027436,MONTGOMERY          
PA,1,1,1,3,130, 1,1.87180217690159,MONTGOMERY          
PA,1,1,0,4, 31, 3,1.1314021114911,MONTGOMERY          
PA,1,1,0,4, 67, 5,0.095310179804325,MONTGOMERY          
PA,1,1,0,4, 74, 4,1.48160454092422,MONTGOMERY          
PA,1,1,0,4, 95, 1,1.94591014905531,MONTGOMERY          
PA,1,1,0,4,119, 4,1.48160454092422,MONTGOMERY          
PA,1,1,1,2, 48, 2,-0.916290731874155,MONTGOMERY          
PA,1,5,0,4,100, 1,-0.356674943938732,MONTGOMERY          
PA,1,1,1,2,111, 3,-0.510825623765991,MONTGOMERY          
PA,1,1,0,4, 37, 1,2.57261223020711,MONTGOMERY          
PA,3,1,0,4, 40, 4,1.58923520511658,MONTOUR             
PA,3,1,0,4, 54, 5,1.50407739677627,MONTOUR             
PA,3,1,0,0, 59, 5,0.832909122935104,MONTOUR             
PA,3,1,0,4, 72, 2,1.70474809223843,MONTOUR             
PA,3,1,0,4, 86, 4,1.06471073699243,MONTOUR             
PA,3,1,0,4, 89, 4,4.29864502573483,MONTOUR             
PA,1,1,0,4, 48, 3,0.262364264467491,NORTHAMPTON         
PA,1,1,0,4, 94, 2,3.71113006304876,NORTHAMPTON         
PA,1,1,0,4, 60, 5,2.63188884013665,NORTHAMPTON         
PA,1,5,0,7,104, 1,1.56861591791385,NORTHAMPTON         
PA,1,1,0,0, 43, 1,2.02814824729229,NORTHAMPTON         
PA,1,1,0,5, 46, 3,2.02814824729229,NORTHAMPTON         
PA,1,1,0,4, 59, 1,1.79175946922805,NORTHAMPTON         
PA,1,1,0,7, 65, 5,1.70474809223843,NORTHAMPTON         
PA,1,1,0,4,122, 5,3.04452243772342,NORTHAMPTON         
PA,1,1,0,4,134, 3,3.74004774068834,NORTHAMPTON         
PA,1,1,0,4, 47, 3,2.31253542384721,NORTHAMPTON         
PA,1,2,0,4, 92, 4,2.20827441352280,NORTHAMPTON         
PA,1,0,0,0, 90, 5,1.79175946922805,NORTHAMPTON         
PA,1,2,0,2,112, 4,2.63188884013665,NORTHAMPTON         
PA,1,2,0,4, 96, 4,1.48160454092422,NORTHAMPTON         
PA,1,1,0,4, 55, 2,1.90210752639692,NORTHAMPTON         
PA,1,1,0,4, 74, 1,2.36085400111802,NORTHAMPTON         
PA,1,1,0,4, 94, 5,2.00148000021012,NORTHAMPTON         
PA,1,1,0,4,102, 4,1.84054963339749,NORTHAMPTON         
PA,1,1,0,0,114, 2,2.80940269536250,NORTHAMPTON         
PA,1,1,0,4,136, 4,1.52605630349505,NORTHAMPTON         
PA,1,1,0,4,108, 4,0.8754687373539,NORTHAMPTON         
PA,1,1,0,4,100, 5,3.94931879017184,NORTHAMPTON         
PA,1,1,0,0,103, 3,1.74046617484050,NORTHAMPTON         
PA,1,1,0,4,137, 5,-0.693147180559945,NORTHAMPTON         
PA,1,1,0,0, 82, 1,2.85647020622048,NORTHAMPTON         
PA,3,1,0,4, 43, 1,0.641853886172395,NORTHUMBERLAND      
PA,3,1,0,4, 98, 2,0.470003629245736,NORTHUMBERLAND      
PA,3,1,0,4, 50, 1,0.336472236621213,NORTHUMBERLAND      
PA,3,1,0,7, 30, 3,4.37826958579617,NORTHUMBERLAND      
PA,3,1,0,7,121, 3,1.93152141160321,NORTHUMBERLAND      
PA,3,1,0,4,125, 5,1.75785791755237,NORTHUMBERLAND      
PA,3,1,0,4, 25, 5,1.02961941718116,NORTHUMBERLAND      
PA,3,2,0,4,108, 4,2.09186406167839,NORTHUMBERLAND      
PA,3,1,0,4, 26, 4,2.77881927199042,NORTHUMBERLAND      
PA,3,1,0,4,137, 1,2.86789890204411,NORTHUMBERLAND      
PA,3,2,0,2, 27, 5,1.56861591791385,NORTHUMBERLAND      
PA,3,1,0,2,124, 4,1.1314021114911,NORTHUMBERLAND      
PA,3,1,0,7,136, 2,2.3887627892351,NORTHUMBERLAND      
PA,3,5,0,4, 32, 1,0.741937344729377,NORTHUMBERLAND      
PA,3,5,0,4, 59, 4,0.53062825106217,NORTHUMBERLAND      
PA,2,1,0,0, 76, 3,3.72569342723665,PERRY               
PA,2,1,0,4, 70, 5,2.79728133483015,PERRY               
PA,2,1,0,4,136, 1,0.832909122935104,PERRY               
PA,2,0,0,0, 88, 1,-2.99573227355399,PERRY               
PA,2,1,0,4,103, 3,-0.356674943938732,PERRY               
PA,2,1,0,4,103, 1,1.28093384546206,PERRY               
PA,10,1,0,4, 22, 3,-0.105360515657826,PHILADELPHIA        
PA,10,1,0,7, 31, 2,0.993251773010283,PHILADELPHIA        
PA,10,0,0,0, 87, 5,0.8754687373539,PHILADELPHIA        
PA,10,0,0,0, 69, 3,1.06471073699243,PHILADELPHIA        
PA,10,1,0,4, 35, 4,0.641853886172395,PHILADELPHIA        
PA,10,1,0,4, 53, 3,1.02961941718116,PHILADELPHIA        
PA,10,1,0,2, 61, 3,-0.356674943938732,PHILADELPHIA        
PA,10,1,0,4, 68, 4,-1.20397280432594,PHILADELPHIA        
PA,10,1,0,7, 92, 3,-0.356674943938732,PHILADELPHIA        
PA,10,1,0,0,104, 3,0.993251773010283,PHILADELPHIA        
PA,10,1,0,4,111, 4,0.693147180559945,PHILADELPHIA        
PA,10,1,0,4,114, 2,0.78845736036427,PHILADELPHIA        
PA,10,1,0,4,113, 1,2.76000994003292,PHILADELPHIA        
PA,10,1,0,4,128, 2,-0.693147180559945,PHILADELPHIA        
PA,10,1,0,2, 25, 5,-0.356674943938732,PHILADELPHIA        
PA,10,1,0,0,113, 3,-0.510825623765991,PHILADELPHIA        
PA,10,1,0,7, 56, 1,0.405465108108164,PHILADELPHIA        
PA,10,1,0,4, 61, 4,1.02961941718116,PHILADELPHIA        
PA,10,1,0,7, 71, 3,0.832909122935104,PHILADELPHIA        
PA,10,1,0,4,134, 3,0.741937344729377,PHILADELPHIA        
PA,10,1,0,4, 39, 1,0.095310179804325,PHILADELPHIA        
PA,10,1,0,7, 41, 5,-0.916290731874155,PHILADELPHIA        
PA,10,1,0,2, 85, 2,1.52605630349505,PHILADELPHIA        
PA,10,1,0,4, 21, 4,1.30833281965018,PHILADELPHIA        
PA,10,1,0,4, 54, 2,1.16315080980568,PHILADELPHIA        
PA,10,1,0,7, 51, 4,0.741937344729377,PHILADELPHIA        
PA,10,1,0,4,103, 5,0.8754687373539,PHILADELPHIA        
PA,10,1,0,7,108, 5,0.641853886172395,PHILADELPHIA        
PA,10,1,0,4,116, 3,0.405465108108164,PHILADELPHIA        
PA,10,1,0,4, 29, 1,-0.693147180559945,PHILADELPHIA        
PA,10,0,0,0, 47, 3,0.955511445027436,PHILADELPHIA        
PA,10,1,0,4, 52, 5,-1.20397280432594,PHILADELPHIA        
PA,10,1,0,4, 66, 1,0.587786664902119,PHILADELPHIA        
PA,10,1,0,2, 79, 5,-0.223143551314210,PHILADELPHIA        
PA,10,1,0,4, 90, 5,0.53062825106217,PHILADELPHIA        
PA,10,1,0,4, 91, 3,-0.510825623765991,PHILADELPHIA        
PA,10,1,0,4, 99, 4,0.53062825106217,PHILADELPHIA        
PA,10,1,0,4,107, 1,0.693147180559945,PHILADELPHIA        
PA,10,1,0,4, 60, 5,-0.356674943938732,PHILADELPHIA        
PA,10,1,0,4,106, 3,0.470003629245736,PHILADELPHIA        
PA,10,1,0,4,105, 1,-1.20397280432594,PHILADELPHIA        
PA,10,1,0,4, 40, 2,1.70474809223843,PHILADELPHIA        
PA,10,1,0,2, 28, 1,-0.510825623765991,PHILADELPHIA        
PA,10,1,0,4, 44, 3,2.56494935746154,PHILADELPHIA        
PA,10,1,0,0, 50, 1,-0.916290731874155,PHILADELPHIA        
PA,10,0,0,0, 81, 2,1.33500106673234,PHILADELPHIA        
PA,10,1,0,4, 95, 4,1.45861502269952,PHILADELPHIA        
PA,10,1,0,4,109, 1,3.62966009445396,PHILADELPHIA        
PA,10,1,0,7,129, 5,1.68639895357023,PHILADELPHIA        
PA,10,1,1,3, 63, 4,0.095310179804325,PHILADELPHIA        
PA,10,1,0,7, 92, 4,0.405465108108164,PHILADELPHIA        
PA,10,1,0,4, 29, 4,1.1314021114911,PHILADELPHIA        
PA,10,5,1,7, 59, 4,1.75785791755237,PHILADELPHIA        
PA,10,1,0,2, 76, 5,0.470003629245736,PHILADELPHIA        
PA,10,0,0,0,103, 5,-0.693147180559945,PHILADELPHIA        
PA,10,1,0,4,107, 5,-0.510825623765991,PHILADELPHIA        
PA,10,1,0,2,112, 3,1.02961941718116,PHILADELPHIA        
PA,10,1,0,4,121, 5,0.832909122935104,PHILADELPHIA        
PA,10,1,0,4, 40, 1,1.22377543162212,PHILADELPHIA        
PA,10,5,0,4, 22, 5,0.095310179804325,PHILADELPHIA        
PA,10,1,0,4, 46, 3,-0.105360515657826,PHILADELPHIA        
PA,10,1,0,4, 69, 4,1.50407739677627,PHILADELPHIA        
PA,10,0,1,0, 75, 2,-1.6094379124341,PHILADELPHIA        
PA,10,1,0,4, 79, 3,0.262364264467491,PHILADELPHIA        
PA,10,1,0,0, 24, 3,-0.693147180559945,PHILADELPHIA        
PA,10,1,1,7, 26, 2,-0.916290731874155,PHILADELPHIA        
PA,10,2,0,4,128, 1,0.587786664902119,PHILADELPHIA        
PA,10,1,0,4,109, 4,0.095310179804325,PHILADELPHIA        
PA,10,1,0,4, 34, 2,0,PHILADELPHIA        
PA,10,5,0,4, 69, 1,0.587786664902119,PHILADELPHIA        
PA,10,1,0,4, 82, 3,0.182321556793955,PHILADELPHIA        
PA,10,0,0,0, 99, 1,-0.693147180559945,PHILADELPHIA        
PA,10,1,0,4, 99, 4,-0.223143551314210,PHILADELPHIA        
PA,10,1,0,0,126, 2,0.53062825106217,PHILADELPHIA        
PA,10,1,0,4, 41, 4,-1.6094379124341,PHILADELPHIA        
PA,10,1,0,4, 71, 1,0.182321556793955,PHILADELPHIA        
PA,10,1,0,4, 94, 1,0.405465108108164,PHILADELPHIA        
PA,10,1,0,4,104, 2,-0.693147180559945,PHILADELPHIA        
PA,10,1,0,4,124, 5,1.3609765531356,PHILADELPHIA        
PA,10,1,0,4, 55, 3,-0.916290731874155,PHILADELPHIA        
PA,10,2,0,0, 85, 3,-1.20397280432594,PHILADELPHIA        
PA,10,1,0,4,126, 3,-0.693147180559945,PHILADELPHIA        
PA,10,1,0,4, 27, 2,0.693147180559945,PHILADELPHIA        
PA,10,1,0,4, 63, 5,0.262364264467491,PHILADELPHIA        
PA,10,0,0,0, 45, 1,-1.6094379124341,PHILADELPHIA        
PA,10,1,0,4, 70, 3,-0.356674943938732,PHILADELPHIA        
PA,10,1,0,4,129, 2,-0.356674943938732,PHILADELPHIA        
PA,10,1,0,4, 29, 3,1.85629799036563,PHILADELPHIA        
PA,10,1,0,4,104, 1,0.262364264467491,PHILADELPHIA        
PA,10,1,0,4,114, 2,0.78845736036427,PHILADELPHIA        
PA,10,1,0,4, 76, 1,0.993251773010283,PHILADELPHIA        
PA,10,1,0,0, 76, 3,1.16315080980568,PHILADELPHIA        
PA,10,1,0,2,125, 4,0.470003629245736,PHILADELPHIA        
PA,10,1,0,4, 25, 1,1.85629799036563,PHILADELPHIA        
PA,10,1,0,4, 37, 3,0.641853886172395,PHILADELPHIA        
PA,10,1,0,4, 36, 5,1.70474809223843,PHILADELPHIA        
PA,10,1,0,4, 62, 5,0.095310179804325,PHILADELPHIA        
PA,10,2,0,4,115, 2,-0.105360515657826,PHILADELPHIA        
PA,10,1,0,4,126, 4,0.693147180559945,PHILADELPHIA        
PA,10,1,0,4, 59, 5,1.16315080980568,PHILADELPHIA        
PA,10,1,0,7,123, 1,0,PHILADELPHIA        
PA,10,1,0,4,107, 5,0.095310179804325,PHILADELPHIA        
PA,10,1,0,4, 78, 3,0.095310179804325,PHILADELPHIA        
PA,10,1,0,4,120, 3,0.741937344729377,PHILADELPHIA        
PA,10,1,0,7,134, 2,0.182321556793955,PHILADELPHIA        
PA,10,1,0,4,138, 3,0.587786664902119,PHILADELPHIA        
PA,10,1,0,0, 46, 2,0.262364264467491,PHILADELPHIA        
PA,10,1,0,2, 54, 4,1.72276659774110,PHILADELPHIA        
PA,10,1,0,4, 65, 3,-0.693147180559945,PHILADELPHIA        
PA,10,1,0,4, 78, 5,0.78845736036427,PHILADELPHIA        
PA,10,1,0,4, 81, 4,0.182321556793955,PHILADELPHIA        
PA,10,1,0,0,106, 4,-0.223143551314210,PHILADELPHIA        
PA,10,1,0,7, 69, 2,-1.20397280432594,PHILADELPHIA        
PA,10,2,0,4, 81, 5,-0.105360515657826,PHILADELPHIA        
PA,10,1,0,4,130, 2,-1.6094379124341,PHILADELPHIA        
PA,10,1,0,0, 50, 2,0.916290731874155,PHILADELPHIA        
PA,10,1,0,2, 82, 1,0.741937344729377,PHILADELPHIA        
PA,10,1,0,2, 97, 4,0.405465108108164,PHILADELPHIA        
PA,10,1,0,4, 46, 2,-0.693147180559945,PHILADELPHIA        
PA,10,0,0,0, 67, 2,1.48160454092422,PHILADELPHIA        
PA,10,1,1,2, 98, 1,-0.105360515657826,PHILADELPHIA        
PA,10,1,0,4,133, 5,0.182321556793955,PHILADELPHIA        
PA,10,1,1,3, 49, 4,-0.356674943938732,PHILADELPHIA        
PA,10,1,0,2, 87, 3,-0.693147180559945,PHILADELPHIA        
PA,10,1,0,2,131, 1,1.09861228866811,PHILADELPHIA        
PA,7,1,0,4, 70, 2,2.79728133483015,PIKE                
PA,7,1,0,4,132, 1,1.96009478404727,PIKE                
PA,7,1,0,2, 24, 4,0.832909122935104,PIKE                
PA,7,1,0,4, 76, 3,1.93152141160321,PIKE                
PA,7,1,1,2, 84, 1,-0.693147180559945,PIKE                
PA,7,1,0,4, 99, 4,-0.693147180559945,PIKE                
PA,7,0,0,0, 91, 2,-0.223143551314210,PIKE                
PA,7,0,0,0,109, 4,2.20827441352280,PIKE                
PA,7,0,0,0, 71, 5,1.41098697371026,POTTER              
PA,7,1,0,7, 69, 5,0.587786664902119,POTTER              
PA,7,1,0,4, 86, 2,5.425830686847,POTTER              
PA,7,1,0,4,139, 1,0.587786664902119,POTTER              
PA,7,1,1,3, 34, 4,1.70474809223843,POTTER              
PA,7,1,0,4, 46, 5,1.28093384546206,POTTER              
PA,7,1,0,4, 64, 3,1.19392246847243,POTTER              
