"switch","arsenic","unsafe","distance","x","y","community","education"
FALSE,85,TRUE,1548.49996566772,260149.015625,2632931.25,0,0
FALSE,36,FALSE,197.899997234344,260165.890625,2632934.75,0,0
TRUE,59,TRUE,2258.49990844727,260181.71875,2632915.75,2,4
FALSE,45,FALSE,273.300004005432,260198.046875,2632927.25,2,8
TRUE,103,TRUE,2607.69996643066,260200.890625,2632955.25,0,7
TRUE,65,TRUE,4554.29992675781,260205.625,2632974.25,0,0
FALSE,60,TRUE,4419.40002441406,260183.546875,2632985.5,1,10
FALSE,59,TRUE,2335.49995422363,260154.8125,2633025.5,3,0
TRUE,46,FALSE,241.300010681152,260175.4375,2633029.25,0,5
FALSE,48,FALSE,1052.60000228882,260170.65625,2633038,0,0
FALSE,62,TRUE,2189.80007171631,260155.890625,2633059,0,0
FALSE,20,FALSE,225.500011444092,260138.25,2632918.25,0,0
TRUE,115,TRUE,3046.50001525879,259353.75,2634945.25,0,8
FALSE,83,TRUE,1737.1000289917,259358.203125,2634957.75,0,8
TRUE,76,TRUE,3350.7999420166,259343.203125,2634996,0,8
FALSE,88,TRUE,3997.39990234375,259331.203125,2634989.75,0,5
FALSE,63,TRUE,1992.09995269775,259398.984375,2634968.25,0,4
FALSE,5,FALSE,584.999990463257,259373.046875,2634971.5,0,0
FALSE,59,TRUE,2666.50009155273,259378.640625,2635001.5,0,9
FALSE,62,TRUE,3916.29981994629,260121.078125,2633051,1,5
FALSE,63,TRUE,3894.10018920898,260149.390625,2633077.5,1,5
FALSE,60,TRUE,4777.3998260498,260200.21875,2633088.25,0,8
FALSE,45,FALSE,1200.3999710083,260104.625,2633072.75,0,0
TRUE,77,TRUE,4054.39987182617,260112.671875,2633117.25,0,0
FALSE,49,FALSE,642.799997329712,260154.40625,2633123.25,0,0
TRUE,36,FALSE,675.600004196167,260160.4375,2633169.25,1,5
FALSE,37,FALSE,377.39999294281,260187.421875,2633178.25,1,3
TRUE,33,FALSE,849.6000289917,260151.453125,2633140.25,1,7
TRUE,70,TRUE,1660.49995422363,260143.46875,2633161,1,5
FALSE,77,TRUE,2825.49991607666,260116.109375,2633140.5,1,0
TRUE,43,FALSE,868.79997253418,260125.421875,2632994.75,1,5
TRUE,31,FALSE,1502.40001678467,260079.84375,2633177.5,1,5
FALSE,27,FALSE,1030.30004501343,260133.609375,2633191.5,1,10
TRUE,72,TRUE,2604.89997863770,260117.921875,2633239.5,0,0
FALSE,44,FALSE,461.399984359741,260102.484375,2633261.75,0,0
FALSE,53,TRUE,1737.59994506836,260111.453125,2633280,1,3
FALSE,37,FALSE,781.199979782104,260081.484375,2633245.25,1,0
FALSE,18,FALSE,357.999992370605,260073.625,2633253.5,1,5
FALSE,51,TRUE,1140.49997329712,260072.59375,2633273,1,5
FALSE,35,FALSE,200.200009346008,260058.171875,2633284,1,5
TRUE,129,TRUE,1847.99995422363,260053.234375,2633304,0,5
FALSE,5,FALSE,1846.99993133545,260147.765625,2633338.5,1,8
FALSE,40,FALSE,2243.89991760254,260150,2633329.5,1,5
FALSE,48,FALSE,613.100004196167,260171.6875,2633366.75,1,8
TRUE,255,TRUE,1077.70004272461,260176.78125,2633366.5,0,5
FALSE,52,TRUE,3258.30001831055,260184,2633391.25,1,3
FALSE,32,FALSE,1367.30003356934,260181.234375,2633450.5,1,5
FALSE,5,FALSE,929.899978637695,260155.484375,2633465,1,5
FALSE,67,TRUE,3580.79986572266,260143.421875,2633434.75,1,3
FALSE,55,TRUE,4111.29989624023,260098.15625,2633410.5,1,4
FALSE,49,FALSE,821.70000076294,260093.6875,2633376.75,1,0
TRUE,231,TRUE,1843.79997253418,260096.375,2633354,0,2
FALSE,71,TRUE,2281.39991760254,260081.15625,2633349,1,0
TRUE,82,TRUE,1378.49998474121,260076.640625,2633363.25,1,5
TRUE,115,TRUE,1933.60004425049,260068.953125,2633370.75,1,5
FALSE,8,FALSE,259.899997711182,259871.953125,2633521.5,0,2
TRUE,5,FALSE,342.000007629395,259853.65625,2633535.25,0,2
FALSE,5,FALSE,374.600005149841,259798.984375,2633497.25,1,0
TRUE,25,FALSE,1189.29996490479,259786.1875,2633534.5,0,4
TRUE,5,FALSE,592.29998588562,259764.859375,2633498.5,0,8
FALSE,5,FALSE,696.400022506714,259757.453125,2633482,1,5
FALSE,26,FALSE,960.099983215332,259748.21875,2633469,1,2
FALSE,34,FALSE,450.600004196167,259716.421875,2633436.5,1,4
FALSE,71,TRUE,9803.29971313477,259632.40625,2633484.25,0,8
FALSE,52,TRUE,15372.7996826172,259597.84375,2633531,0,5
FALSE,41,FALSE,1006.40001296997,259892.953125,2633578.75,1,2
FALSE,44,FALSE,142.599999904633,259868.5,2633589.5,1,3
FALSE,91,TRUE,3691.60003662109,259855.109375,2633622.5,0,3
FALSE,51,TRUE,3572.80006408691,259895.875,2633652.75,0,5
FALSE,20,FALSE,2014.90001678467,259918.859375,2633634.5,0,4
FALSE,33,FALSE,548.699998855591,259926.078125,2633649.5,0,5
TRUE,192,TRUE,2378.00006866455,259949.484375,2633688,3,5
FALSE,28,FALSE,2426.30004882812,259942.046875,2633679.5,3,5
FALSE,55,TRUE,1490.10000228882,259944.0625,2633719.25,3,8
FALSE,5,FALSE,1014.99996185303,259863.671875,2633544.25,0,5
FALSE,45,FALSE,642.199993133545,259997.328125,2633806,3,9
FALSE,41,FALSE,825.19998550415,259994.375,2633781.5,3,9
FALSE,40,FALSE,975.10004043579,260040.078125,2633852.75,0,9
TRUE,50,FALSE,602.199983596802,259965.9375,2633900.75,1,0
FALSE,66,TRUE,1314.59999084473,259948.140625,2633903.5,0,5
FALSE,95,TRUE,6177.3998260498,259948.328125,2633833.25,0,5
FALSE,163,TRUE,6581.50024414062,259936.25,2633822.5,2,5
FALSE,114,TRUE,8324.70016479492,259910.109375,2633793.25,2,4
FALSE,70,TRUE,10649.4003295898,259856.328125,2633747.5,3,5
FALSE,68,TRUE,12514.1998291016,259832.78125,2633731,0,6
FALSE,62,TRUE,4907.79991149902,259814.4375,2633977,1,2
TRUE,15,FALSE,1302.79998779297,259849.734375,2633984.25,2,6
FALSE,145,TRUE,7147.59979248047,260144.078125,2633556.5,1,0
TRUE,203,TRUE,8563.99993896484,260129.765625,2633553.75,1,0
FALSE,95,TRUE,13091.2002563477,260077.890625,2633561.5,0,4
FALSE,180,TRUE,6800.80032348633,260150.8125,2633572.75,1,0
TRUE,232,TRUE,6817.60025024414,260150.8125,2633573.25,1,0
TRUE,132,TRUE,9394.49996948242,260136,2633601.5,2,5
FALSE,142,TRUE,6851.89971923828,260165.328125,2633598.25,1,5
FALSE,101,TRUE,7789.60037231445,260180.84375,2633621.25,1,5
FALSE,102,TRUE,10509.4001770020,260174.65625,2633648.25,1,5
FALSE,70,TRUE,11576.3000488281,260161.15625,2633653.5,0,8
FALSE,129,TRUE,12824.6002197266,260141.484375,2633656.25,3,2
FALSE,235,TRUE,13020.8999633789,260128.609375,2633648.5,1,0
FALSE,135,TRUE,7387.0002746582,260172.03125,2633735.25,1,4
TRUE,175,TRUE,5777.50015258789,260174.65625,2633760.75,0,6
FALSE,40,FALSE,487.900018692017,260219.578125,2633548.75,0,0
FALSE,84,TRUE,5662.30010986328,260175.53125,2633761.75,0,5
FALSE,100,TRUE,1417.00000762939,260215.703125,2633776.25,1,5
FALSE,48,FALSE,868.90001296997,260225.703125,2633775.25,1,4
FALSE,127,TRUE,1785.49995422363,260214.671875,2633796,3,5
TRUE,168,TRUE,3082.09991455078,260200.78125,2633798.75,0,5
TRUE,258,TRUE,3980.79986572266,260204.46875,2633816.25,0,5
FALSE,183,TRUE,4395.39985656738,260206.953125,2633822.5,1,5
FALSE,186,TRUE,2816.09992980957,260238.75,2633824.25,0,0
FALSE,205,TRUE,5034.70001220703,260234.53125,2633846.5,3,3
TRUE,112,TRUE,1629.00009155273,259848.21875,2633995.5,1,0
FALSE,186,TRUE,1776.70001983643,259855.15625,2634003.75,1,5
TRUE,199,TRUE,1804.89997863770,259845.984375,2634034.5,1,4
FALSE,9,FALSE,788.80000114441,259846.828125,2634044.5,1,6
TRUE,147,TRUE,3913.60015869141,259885.6875,2634041.25,1,7
TRUE,222,TRUE,1430.50003051758,260797.734375,2633254.5,0,10
TRUE,116,TRUE,2667.49992370605,260786.734375,2633246.75,0,3
TRUE,60,TRUE,3106.10008239746,260777.140625,2633232,1,2
TRUE,162,TRUE,3053.19995880127,260785.921875,2633239.25,1,5
FALSE,5,FALSE,878.600025177002,260820.296875,2633252.25,1,4
TRUE,151,TRUE,2798.90003204346,260817.3125,2633225.5,1,5
FALSE,5,FALSE,1709.79995727539,260837.578125,2633228.75,1,8
FALSE,33,FALSE,459.299993515015,260837.453125,2633211,0,4
FALSE,20,FALSE,1617.70000457764,260834.25,2633181.5,0,4
FALSE,27,FALSE,2036.80000305176,260848.03125,2633182.5,1,5
FALSE,5,FALSE,1168.00003051758,260837.28125,2633149.25,1,8
TRUE,91,TRUE,1103.10001373291,260825.34375,2633136.5,1,5
FALSE,5,FALSE,626.999998092651,260826.609375,2633120.25,1,0
TRUE,67,TRUE,1223.40002059937,260849.578125,2633131.75,3,5
FALSE,35,FALSE,274.799990653992,260872.609375,2633168.25,1,8
FALSE,43,FALSE,1202.40001678467,260885.375,2633138.5,2,0
FALSE,47,FALSE,641.300010681152,260882.78125,2633166.75,0,11
TRUE,81,TRUE,2400.3999710083,260906.6875,2633163.75,1,10
FALSE,29,FALSE,832.800006866455,260906.625,2633128.75,0,3
FALSE,5,FALSE,999.199962615967,260908.21875,2633122.25,0,3
FALSE,11,FALSE,1203.89995574951,260892.78125,2633103.25,1,0
FALSE,5,FALSE,1628.00006866455,260901.078125,2633091.5,1,9
TRUE,50,FALSE,758.699989318848,260927.484375,2633075.5,1,0
TRUE,23,FALSE,1878.00006866455,260895.53125,2633095.75,0,0
FALSE,37,FALSE,170.899999141693,260904.109375,2633069.25,1,0
FALSE,5,FALSE,637.799978256226,260908.5,2633099,0,5
FALSE,18,FALSE,107.200002670288,260874.140625,2633076,1,3
TRUE,40,FALSE,1129.19998168945,260862.96875,2633079,0,0
FALSE,30,FALSE,677.500009536743,260879.71875,2633064.5,1,0
FALSE,5,FALSE,810.799980163574,260881.46875,2633077,3,6
TRUE,125,TRUE,1478.69997024536,260860.1875,2633023.25,1,0
FALSE,112,TRUE,2200.20008087158,260825.3125,2633103.25,1,0
TRUE,5,FALSE,438.899993896484,260820.390625,2633083,0,5
TRUE,158,TRUE,1181.29997253418,260817.65625,2633071.75,2,5
FALSE,71,TRUE,1371.39997482300,260850.15625,2633074.25,1,0
TRUE,45,FALSE,475.299978256226,260842.328125,2633063.25,1,11
TRUE,15,FALSE,390.899991989136,260850.90625,2633058,1,1
FALSE,43,FALSE,711.199998855591,260836.21875,2633043.25,1,4
FALSE,23,FALSE,509.39998626709,260838.28125,2633044.75,1,1
FALSE,35,FALSE,367.700004577637,260841.3125,2633063.75,0,6
FALSE,253,TRUE,2488.40007781982,260814.015625,2633057,1,5
TRUE,110,TRUE,646.89998626709,260835.5,2633031,1,6
FALSE,15,FALSE,766.800022125244,260812.21875,2633010.5,1,1
FALSE,15,FALSE,642.700004577637,260823.8125,2632992.25,0,5
TRUE,6,FALSE,1360.20002365112,260847.375,2633019.5,0,11
FALSE,24,FALSE,972.09997177124,260852.890625,2633024,1,0
FALSE,41,FALSE,516.699981689453,260866.84375,2633035.75,3,0
FALSE,35,FALSE,540.500020980835,260872.515625,2633028.75,2,0
FALSE,29,FALSE,993.70002746582,260874.875,2633048.5,1,0
FALSE,29,FALSE,776.300001144409,260895.046875,2633055.75,1,0
TRUE,170,TRUE,2422.29995727539,260905.34375,2633041.5,1,5
FALSE,54,TRUE,1046.10004425049,260886.34375,2633022.5,0,5
FALSE,113,TRUE,4201.10015869141,260908.21875,2632999.75,0,5
FALSE,51,TRUE,2483.30001831055,260874.984375,2633004,1,12
FALSE,52,TRUE,1950.20008087158,260866.8125,2633012.75,0,10
TRUE,41,FALSE,1787.5,260861.125,2632987.75,0,8
FALSE,34,FALSE,289.000010490417,260816.5,2632951.25,0,5
FALSE,60,TRUE,7710.80017089844,260941.453125,2632985,1,0
FALSE,76,TRUE,7788.50021362305,260944.046875,2632987.75,1,2
FALSE,109,TRUE,8578.70025634766,260966.125,2633006.75,1,0
TRUE,100,TRUE,7491.1003112793,260950.859375,2633009,12,4
FALSE,61,TRUE,10053.9001464844,260974.234375,2632994.25,0,0
FALSE,113,TRUE,12559.7000122070,260990.375,2632972.75,1,3
FALSE,86,TRUE,11369.8997497559,260970.671875,2632963,1,3
FALSE,101,TRUE,11994.1001892090,260971.359375,2632953.5,1,4
TRUE,62,TRUE,9472.00012207031,260955.5625,2632974.5,1,2
FALSE,122,TRUE,13591.0003662109,260992.8125,2632956.25,1,3
FALSE,58,TRUE,7897.79968261719,260928.953125,2632968.5,1,2
FALSE,63,TRUE,8790.79971313477,260922.328125,2632948.5,2,5
FALSE,76,TRUE,8886.59973144531,260922.296875,2632946.25,1,6
TRUE,78,TRUE,5952.50015258789,260913.359375,2632981,1,0
FALSE,12,FALSE,470.100021362305,260711.40625,2632905,0,5
FALSE,111,TRUE,5713.89999389648,260737.75,2632956.5,1,10
FALSE,136,TRUE,5383.20007324219,260722.328125,2632959.75,0,0
TRUE,56,TRUE,6834.50012207031,260745.375,2632975.5,1,3
FALSE,74,TRUE,4311.19995117188,260766.828125,2632989,0,0
FALSE,5,FALSE,508.199977874756,260759.34375,2633050,1,5
TRUE,43,FALSE,625.19998550415,260762.421875,2633082.25,0,5
FALSE,54,TRUE,994.999980926514,260769.375,2633091.25,0,0
TRUE,101,TRUE,664.599990844727,260637.15625,2633029.5,1,0
TRUE,45,FALSE,355.699992179871,260665.703125,2633049.25,1,5
FALSE,17,FALSE,3473.50006103516,260613.28125,2633044.5,1,15
TRUE,73,TRUE,3891.99981689453,260728.484375,2633033.5,0,5
TRUE,117,TRUE,5959.89990234375,260579.703125,2633038.25,1,0
TRUE,61,TRUE,4318.60008239746,260591.8125,2633082,1,0
TRUE,83,TRUE,994.600009918213,260558.390625,2633085.5,1,0
TRUE,109,TRUE,4194.20013427734,260530.140625,2633052.25,1,0
FALSE,38,FALSE,1422.20001220703,260562.125,2633095.75,1,12
FALSE,41,FALSE,1290.69995880127,260566.953125,2633120,1,0
TRUE,45,FALSE,500.799989700317,260566.0625,2633138,1,2
TRUE,18,FALSE,843.50004196167,260573.859375,2633198.25,1,5
TRUE,47,FALSE,936.400032043457,260584.09375,2633190.75,1,2
TRUE,64,TRUE,1363.59996795654,260588.90625,2633214.25,0,4
TRUE,51,TRUE,2936.19995117188,260607.6875,2633179.25,3,0
TRUE,7,FALSE,751.100015640259,260612.328125,2633212.5,1,0
TRUE,79,TRUE,1688.99993896484,260579.296875,2633229.25,1,3
TRUE,35,FALSE,737.69998550415,260595.03125,2633225.5,1,0
FALSE,47,FALSE,1124.69997406006,260611.015625,2633226,1,3
FALSE,5,FALSE,341.400003433228,260651.796875,2633226,1,6
FALSE,34,FALSE,1263.89999389648,260625.8125,2633257.25,3,9
FALSE,19,FALSE,950.699996948242,260612.8125,2633273.25,1,8
FALSE,6,FALSE,156.500005722046,260655.421875,2633290.5,3,5
TRUE,22,FALSE,860.900020599365,260693.609375,2633267.5,3,7
TRUE,37,FALSE,233.800005912781,260673.265625,2633311.75,2,10
FALSE,30,FALSE,903.400039672852,260672.953125,2633333.5,0,14
FALSE,133,TRUE,3115.20004272461,260726.765625,2633330,0,12
FALSE,34,FALSE,1108.10003280640,260711.328125,2633352.25,1,3
TRUE,183,TRUE,1852.19993591309,260721.359375,2633373.5,1,6
TRUE,218,TRUE,4341.69998168945,260736.75,2633399.25,1,4
TRUE,18,FALSE,1331.00004196167,260715.578125,2633424.5,1,9
FALSE,227,TRUE,1560.70003509521,260692.4375,2633443.5,1,3
FALSE,49,FALSE,671.999979019165,260664.546875,2633421,1,4
FALSE,27,FALSE,806.29997253418,260666.328125,2633456.75,0,8
TRUE,95,TRUE,471.099996566772,260704.265625,2633460,1,3
TRUE,52,TRUE,4386.19995117188,260635.75,2633498.75,0,5
TRUE,84,TRUE,5843.89991760254,260631.0625,2633513,1,4
TRUE,7,FALSE,432.499980926514,260690.359375,2633143.25,1,6
TRUE,9,FALSE,720.699977874756,260689.9375,2633148.5,0,12
TRUE,108,TRUE,1498.79999160767,260670.328125,2633215.75,1,2
FALSE,35,FALSE,2274.90005493164,260684.1875,2633232,1,5
FALSE,5,FALSE,666.400003433228,260663.171875,2633204.25,1,0
FALSE,45,FALSE,455.499982833862,260745.6875,2633190,1,6
FALSE,49,FALSE,1648.20003509521,260766.21875,2633187.75,1,9
TRUE,35,FALSE,392.400002479553,260771.9375,2633174.5,1,4
TRUE,61,TRUE,2513.89999389648,260789.21875,2633201.75,1,2
FALSE,33,FALSE,334.200000762939,260754.90625,2633213.25,1,8
FALSE,283,TRUE,727.699995040894,260760.203125,2633215.25,1,8
TRUE,60,TRUE,2789.50004577637,260798.140625,2633279.5,1,3
FALSE,251,TRUE,3608.30001831055,260803.375,2633297.5,1,7
TRUE,104,TRUE,3505.79986572266,260779.109375,2633310,1,5
FALSE,27,FALSE,395.900011062622,260830.671875,2633324.75,3,10
TRUE,136,TRUE,3050.7999420166,260767.453125,2633324.5,0,10
TRUE,191,TRUE,2089.20001983643,260794.453125,2633334,0,4
FALSE,47,FALSE,767.500019073486,260814.421875,2633338.5,1,6
FALSE,5,FALSE,896.399974822998,260811.828125,2633356.5,1,0
FALSE,10,FALSE,516.699981689453,260815.375,2633375.75,1,4
TRUE,68,TRUE,3399.59983825684,260785.859375,2633399.75,1,4
TRUE,74,TRUE,3914.50004577637,260788.0625,2633410,1,3
FALSE,78,TRUE,3722.20001220703,260794.90625,2633412.75,2,6
FALSE,72,TRUE,352.500009536743,260847.21875,2633431.25,0,6
FALSE,51,TRUE,2320.49999237061,260843.125,2633450.5,0,5
FALSE,166,TRUE,3199.30000305176,260821.8125,2633447,2,7
FALSE,117,TRUE,4375.99983215332,260804.09375,2633433.25,3,4
FALSE,147,TRUE,5163.00010681152,260799.375,2633446.5,0,3
FALSE,180,TRUE,5169.59991455078,260757.421875,2633406.25,1,6
TRUE,205,TRUE,1967.00000762939,260731.640625,2633450.25,1,8
TRUE,77,TRUE,3221.59996032715,260740.671875,2633472.5,1,3
TRUE,131,TRUE,7408.10012817383,260782.671875,2633473.75,1,9
FALSE,75,TRUE,5354.39987182617,260759.03125,2633493.5,1,10
FALSE,121,TRUE,3710.49995422363,260754.390625,2633521.25,1,4
FALSE,75,TRUE,6520.99990844727,260782.765625,2633521.25,1,5
TRUE,71,TRUE,3276.90010070801,260738.96875,2633503,1,0
TRUE,159,TRUE,1494.09999847412,260703.234375,2633489.5,1,3
TRUE,85,TRUE,2920.19996643066,260693.21875,2633500.25,1,3
TRUE,77,TRUE,1696.69990539551,260706.109375,2633540.5,1,8
FALSE,47,FALSE,483.699989318848,260722.09375,2633530.75,1,8
FALSE,41,FALSE,737.5,260714.421875,2633560.25,1,5
TRUE,155,TRUE,5368.9998626709,260606.453125,2633586.5,0,4
FALSE,34,FALSE,711.700010299683,260671.828125,2633635.5,0,8
FALSE,49,FALSE,494.500017166138,260637.6875,2633626.25,0,10
TRUE,61,TRUE,2276.70001983643,260625.53125,2633651,3,8
FALSE,58,TRUE,4767.59986877441,260606.953125,2633668.5,0,11
FALSE,64,TRUE,4968.89991760254,260604.9375,2633669.5,1,4
TRUE,96,TRUE,6082.79991149902,260595.453125,2633682.5,3,5
TRUE,70,TRUE,2424.90005493164,260552.15625,2633673.75,2,10
TRUE,137,TRUE,1961.30008697510,260546.046875,2633684.25,2,7
FALSE,81,TRUE,3106.90002441406,260556.78125,2633696.75,12,6
FALSE,20,FALSE,1363.39998245239,260527.109375,2633659.25,0,8
FALSE,19,FALSE,471.099996566772,260541.171875,2633647,2,5
FALSE,5,FALSE,463.000011444092,260518.015625,2633674.75,2,0
TRUE,82,TRUE,2010.30006408691,260496.984375,2633677,0,3
TRUE,23,FALSE,802.000045776367,260495.25,2633695.5,1,7
TRUE,38,FALSE,1136.20004653931,260505.484375,2633718,2,5
TRUE,114,TRUE,1094.60000991821,260483.765625,2633710,2,5
FALSE,10,FALSE,665.79999923706,260479.34375,2633709.75,0,0
FALSE,21,FALSE,534.200000762939,260466.375,2633686.5,1,10
TRUE,61,TRUE,1905.40008544922,260464.953125,2633672.25,0,0
FALSE,54,TRUE,910.400009155273,260500.671875,2633735.75,1,12
TRUE,108,TRUE,5724.00016784668,260459.5625,2633767,1,8
TRUE,104,TRUE,7885.09979248047,260452.25,2633787.5,12,3
FALSE,84,TRUE,10364.2997741699,260399.625,2633790.5,0,3
FALSE,58,TRUE,10073.0003356934,260393.046875,2633772.75,3,4
FALSE,57,TRUE,10469.1001892090,260363.75,2633779.25,0,3
FALSE,23,FALSE,2173.10009002686,260434.28125,2633892,1,5
FALSE,52,TRUE,3755.19981384277,260413.21875,2633934.5,1,3
FALSE,16,FALSE,755.999994277954,260382.3125,2633925,0,0
FALSE,43,FALSE,809.30004119873,260384.34375,2633893.5,0,2
FALSE,58,TRUE,2771.80004119873,260455.734375,2633936,1,0
FALSE,40,FALSE,2942.09995269775,260428.828125,2633952.75,1,5
FALSE,28,FALSE,3393.79997253418,260459.96875,2633956,1,0
FALSE,40,FALSE,1146.80004119873,260390.578125,2633962.25,1,5
FALSE,41,FALSE,451.900005340576,260416.96875,2633975.75,1,0
FALSE,64,TRUE,1020.30000686646,260420.15625,2633994,1,0
FALSE,12,FALSE,600.500011444092,260434.640625,2633986,1,0
FALSE,53,TRUE,960.900020599365,260430.140625,2633981.25,1,0
FALSE,81,TRUE,1414.70003128052,260431.9375,2634007.75,1,7
FALSE,28,FALSE,183.899998664856,260445.21875,2633998.75,1,5
TRUE,5,FALSE,872.09997177124,260443.125,2633975.25,1,3
FALSE,53,TRUE,4874.49989318848,260403.109375,2634031.75,1,4
TRUE,128,TRUE,2430.29994964600,261353.234375,2633130.75,1,10
TRUE,76,TRUE,3698.4001159668,261361.796875,2633113.75,1,11
TRUE,139,TRUE,4223.09989929199,261366.515625,2633111.5,0,10
TRUE,251,TRUE,2827.70004272461,261344.34375,2633107,0,10
TRUE,168,TRUE,2977.89993286133,261332.1875,2633101,1,6
TRUE,163,TRUE,7151.79977416992,261359.640625,2633066,1,6
TRUE,227,TRUE,6930.99975585938,261338.34375,2633062,1,12
TRUE,147,TRUE,3008.30001831055,261354.515625,2633146.5,1,11
TRUE,286,TRUE,4037.20016479492,261344.640625,2633093.5,2,5
TRUE,193,TRUE,4715.90003967285,261333.09375,2633083.75,1,8
TRUE,142,TRUE,12530.7998657227,261244.3125,2633038.25,2,16
TRUE,308,TRUE,11267.7001953125,261278.84375,2633029.75,2,12
TRUE,187,TRUE,9519.99969482422,261299.578125,2633040,0,12
FALSE,37,FALSE,717.999982833862,261409.046875,2633114.75,2,8
TRUE,88,TRUE,1725.69999694824,261424.09375,2633110,1,7
TRUE,125,TRUE,1902.00004577637,261410.890625,2633102.5,1,8
TRUE,285,TRUE,5485.59989929199,261399.4375,2633068,12,4
FALSE,238,TRUE,5099.00016784668,261381.28125,2633028,1,12
TRUE,70,TRUE,4107.09991455078,261448.53125,2633139,1,0
FALSE,5,FALSE,233.299994468689,261476.875,2633095.75,0,5
TRUE,102,TRUE,1638.50002288818,261457.6875,2633085.5,1,14
FALSE,5,FALSE,837.5,261472.4375,2633073.5,1,14
FALSE,5,FALSE,657.100009918213,261488.171875,2633069.5,1,5
FALSE,5,FALSE,1103.69997024536,261509.609375,2633071,1,5
TRUE,56,TRUE,4827.19993591309,261509.09375,2633132.25,0,12
FALSE,5,FALSE,2355.50003051758,261619.3125,2633118.25,1,5
TRUE,127,TRUE,2935.49995422363,261621.375,2633098.75,0,5
FALSE,5,FALSE,1928.00006866455,261658.0625,2633118.75,1,5
TRUE,187,TRUE,3166.69998168945,261597.375,2633117.25,1,5
TRUE,118,TRUE,1913.80004882812,261614.296875,2633164.75,0,16
FALSE,14,FALSE,295.900011062622,261610.46875,2633149,0,14
TRUE,170,TRUE,6647.59979248047,261538.03125,2633135.5,0,7
TRUE,160,TRUE,4944.90013122559,261550.078125,2633092.75,1,12
TRUE,131,TRUE,2980.69992065430,261527.1875,2633096,1,10
TRUE,128,TRUE,5988.00010681152,261569.859375,2633189.75,1,5
TRUE,80,TRUE,8472.29995727539,261546.765625,2633201.75,1,12
TRUE,208,TRUE,9349.40032958984,261535.375,2633201.5,0,12
TRUE,216,TRUE,11414.7003173828,261519.453125,2633214.75,1,12
TRUE,107,TRUE,8348.99978637695,261591.203125,2633227.25,0,14
TRUE,194,TRUE,6680.2001953125,261419.09375,2633188,1,5
TRUE,83,TRUE,2179.70008850098,261412.078125,2633030.75,0,3
TRUE,125,TRUE,2656.10008239746,261416.84375,2632999.5,0,8
FALSE,5,FALSE,750.299978256226,261434.6875,2633010.75,1,6
TRUE,32,FALSE,635.200023651123,261429.1875,2633027.25,0,5
FALSE,106,TRUE,536.299991607666,261432.234375,2633026.75,0,4
FALSE,47,FALSE,1458.60004425049,261452.078125,2633024.25,2,12
TRUE,5,FALSE,709.499979019165,261477.328125,2632978.75,0,13
TRUE,42,FALSE,684.499979019165,261464.078125,2632989.5,1,12
FALSE,152,TRUE,8732.39974975586,261358.96875,2632973.5,0,5
FALSE,166,TRUE,9811.49978637695,261315.46875,2632953,0,10
TRUE,140,TRUE,7959.3002319336,261321.4375,2632933.5,0,10
TRUE,117,TRUE,5215.00015258789,261317.578125,2632906,0,10
FALSE,7,FALSE,866.499996185303,261302.046875,2632840.25,0,16
FALSE,5,FALSE,961.800003051758,261311.4375,2632842.75,0,16
FALSE,5,FALSE,1293.29996109009,261305.234375,2632817,0,13
FALSE,5,FALSE,554.699993133545,261303.984375,2632803,0,12
TRUE,121,TRUE,4324.80010986328,261357.921875,2632755.75,0,12
FALSE,5,FALSE,746.70000076294,261481.78125,2632970.75,0,10
FALSE,65,TRUE,2121.69990539551,261487.484375,2632934.75,0,5
FALSE,24,FALSE,1046.39997482300,261498.109375,2632930,1,2
FALSE,51,TRUE,2641.09992980957,261456.703125,2632913.5,1,12
TRUE,111,TRUE,4585.59989929199,261595.1875,2633273,0,15
TRUE,75,TRUE,6447.39990234375,261571.015625,2633271,1,5
FALSE,128,TRUE,1652.30007171631,261686.4375,2633231.75,0,16
TRUE,131,TRUE,3833.90007019043,261669.671875,2633214.75,0,10
FALSE,5,FALSE,1220.89996337891,261696.40625,2633238.5,0,9
TRUE,103,TRUE,1575.69999694824,261720.8125,2633265,1,10
FALSE,133,TRUE,2025.30002593994,261729.734375,2633198.75,1,8
TRUE,170,TRUE,1264.20001983643,261738.75,2633199.5,1,12
TRUE,29,FALSE,417.700004577637,261746.96875,2633203,1,10
TRUE,110,TRUE,3491.69998168945,261771.84375,2633237.5,0,8
FALSE,25,FALSE,1539.29996490479,261488.703125,2632978,0,10
FALSE,5,FALSE,810.200023651123,261469.375,2632980.25,1,8
FALSE,12,FALSE,840.299987792969,261450.015625,2632930.25,1,7
FALSE,91,TRUE,3007.20005035400,261693.203125,2633301.5,1,7
FALSE,81,TRUE,4091.29981994629,261649.65625,2633340.25,0,12
FALSE,89,TRUE,4876.10015869141,261645.78125,2633352.5,0,3
FALSE,5,FALSE,1633.90007019043,261522.25,2632869.25,0,10
FALSE,12,FALSE,170.399999618530,261509.890625,2632861,0,12
TRUE,43,FALSE,1024.80001449585,261492.484375,2632856.75,1,10
FALSE,5,FALSE,374.900007247925,261530.546875,2632846.25,1,9
FALSE,7,FALSE,1119.60000991821,261502.609375,2632832.25,0,10
TRUE,60,TRUE,1606.90002441406,261480.484375,2632840.5,0,10
